Ranked Venues - Harbor Freight Tools / Florida - Total - Oct 01, 2020 - Sep 30,2021,,,,,,
Rank,Name,Total Visits,lat,lng,Chain,Plotted,Percentile,State Rank
15,"Ingles / 7220 Norris Fwy, Knoxville, TN, United States",245970,36.08377705,-83.92892694,Ingles,17,11%,15/17
16,"Ingles / 615 Asheville Hwy, Greeneville, TN, United States",218074,36.14433975,-82.84610065,Ingles,17,5%,16/17
17,"Ingles / 4629 Highway 411, Madisonville, TN, United States",135399,35.50981781,-84.36538662,Ingles,17,0%,17/17
1,"Kroger / 3444 Plaza Ave., Memphis, TN, United States",1874661,35.13057321,-89.94799661,Kroger,113,99%,1/113
2,"Kroger / 220 Wears Valley Rd, Pigeon Forge, TN, United States",1705487,35.80463026,-83.58213694,Kroger,113,98%,2/113
3,"Kroger / 507 N Foothills Plaza Dr, Maryville, TN, United States",1701527,35.74104663,-83.99407133,Kroger,113,97%,3/113
4,"Kroger / 1759 Union Avenue, Memphis, TN, United States",1700567,35.1351444,-90.00356229,Kroger,113,96%,4/113
5,"Kroger / 7735 Farmington Blvd, Germantown, TN, United States",1662776,35.09381218,-89.80571808,Kroger,113,95%,5/113
6,"Kroger / 35 W University Pkwy, Jackson, TN, United States",1602354,35.69747281,-88.83118259,Kroger,113,94%,6/113
7,"Kroger / 5995 Stage Rd, Bartlett, TN, United States",1551744,35.2023759,-89.86286127,Kroger,113,93%,7/113
8,"Kroger / 9025 Us Hwy 64, Lakeland, TN, United States",1549985,35.20271185,-89.76191924,Kroger,113,92%,8/113
9,"Kroger / 445 S Jefferson Ave, Cookeville, TN, United States",1529093,36.15395639,-85.50192757,Kroger,113,92%,9/113
10,"Kroger / 123 Northcreek Blvd, Goodlettsville, TN, United States",1511853,36.32651162,-86.69876353,Kroger,113,91%,10/113
11,"Kroger / 2942 Kirby Whitten Rd, Bartlett, TN, United States",1488098,35.20674702,-89.83809243,Kroger,113,90%,11/113
12,"Kroger / 9225 Kingston Pike, Knoxville, TN, United States",1482830,35.91363669,-84.08926542,Kroger,113,89%,12/113
13,"Kroger / 540 S Mendenhall Rd, Memphis, TN, United States",1465262,35.11636176,-89.89422426,Kroger,113,88%,13/113
14,"Kroger / 1820 Roane State Hwy, Harriman, TN, United States",1454850,35.89220308,-84.55077114,Kroger,113,87%,14/113
15,"Kroger / 11630 Highway 51 S, Atoka, TN, United States",1443559,35.44069338,-89.79065601,Kroger,113,86%,15/113
16,"Kroger / 1550 Oak Ridge Tpke, Oak Ridge, TN, United States",1424686,36.01298933,-84.26814123,Kroger,113,85%,16/113
17,"Kroger / 11635 Highway 70, Arlington, TN, United States",1383558,35.29287274,-89.67393638,Kroger,113,84%,17/113
18,"Kroger / 4432 Veterans Pkwy, Murfreesboro, TN, United States",1347436,35.84484569,-86.49151065,Kroger,113,84%,18/113
19,"Kroger / Brooklawn Street, Farragut, TNe, United States",1337301,35.8801319,-84.15708676,Kroger,113,83%,19/113
20,"Kroger / 2600 Memorial Blvd, Springfield, TN, United States",1311190,36.48863215,-86.86331077,Kroger,113,82%,20/113
21,"Kroger / 2011 Nashville Pike, Gallatin, TN, United States",1292899,36.34336108,-86.52612801,Kroger,113,81%,21/113
22,"Kroger / 676 N Germantown Pkwy, Cordova, TN, United States",1288991,35.14336877,-89.79288801,Kroger,113,80%,22/113
23,"Kroger / 143 Henslee Dr, Dickson, TN, United States",1257352,36.07726981,-87.37143933,Kroger,113,79%,23/113
24,"Kroger / 3685 S Houston Levee Rd, Collierville, TN, United States",1233805,35.04808992,-89.7358951,Kroger,113,78%,24/113
25,"Kroger / 6660 Poplar Ave, Memphis, TN, United States",1230448,35.10043723,-89.84107442,Kroger,113,77%,25/113
26,"Kroger / 2131 Abbott Martin Rd, Nashville, TN, United States",1216603,36.10566488,-86.81876704,Kroger,113,76%,26/113
27,"Kroger / 463 Sam Ridley Pkwy W, Smyrna, TN, United States",1184063,35.98316766,-86.55072991,Kroger,113,76%,27/113
28,"Kroger / 5201 N Broadway St, Knoxville, TN, United States",1181150,36.03285381,-83.93171195,Kroger,113,75%,28/113
29,"Kroger / 41 Stonebrook Pl, Jackson, TN, United States",1159953,35.68836924,-88.85831026,Kroger,113,74%,29/113
30,"Kroger / 401 S Mount Juliet Rd, Mount Juliet, TN, United States",1152901,36.16482657,-86.5119824,Kroger,113,73%,30/113
31,"Kroger / 8039 US Highway 51 N, Millington, TN, United States",1148126,35.3466221,-89.906813,Kroger,113,72%,31/113
32,"Kroger / 2050 Lascassas Pike, Murfreesboro, TN, United States",1146044,35.87282574,-86.35219359,Kroger,113,71%,32/113
33,"Kroger / 210 Franklin Rd, Brentwood, TN, United States",1142921,36.03179193,-86.78742574,Kroger,113,70%,33/113
34,"Kroger / 1212 E Shelby Dr, Memphis, TN, United States",1141433,35.02270515,-90.02339981,Kroger,113,69%,34/113
35,"Kroger / 5544 Old Hickory Blvd, Hermitage, TN, United States",1133836,36.18186965,-86.60499632,Kroger,113,69%,35/113
36,"Kroger / 510 Hwy 76 E, White House, TN, United States",1132477,36.47042209,-86.66603329,Kroger,113,68%,36/113
