PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL
45_2991,45,Orlando,15,Oak Ridge,Orange,Park Central: Charles Towne,,5009 Park Central Drive,Orlando,FL,32839,28.492291,-81.412717,4078577275,224,208307,12.639,B+,B-,Completed,,,,1/1/97 0:00,FALSE,,N,N,N,N,P,,,96.9,1741,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=2991
45_3001,45,Orlando,52,Melbourne,Brevard,"Brittany, The",,1874 Brittany Drive,Indialantic,FL,32903,28.136889,-80.586786,3217736890,210,254760,13.96,B-,B,Completed,,,,1/1/82 0:00,FALSE,,N,N,N,N,,,,95.7,1707,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3001
45_3002,45,Orlando,53,Palm Bay,Brevard,Harbour Bay,Riviera Terrace,100 Larch Circle NE,Palm Bay,FL,32905,28.0308443,-80.6459366,3219514886,236,255136,18.44,B-,B-,Completed,,,,1/1/97 0:00,FALSE,,N,N,N,N,,,,100,1260,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3002
45_3010,45,Orlando,53,Palm Bay,Brevard,Windover Palms,Windover Health Club,310 Fitness Circle,Melbourne,FL,32901,28.0509397,-80.6273583,3217240751,236,193360,21.79,B,C+,Completed,,,,1/1/86 0:00,FALSE,,N,N,N,N,,,,99.2,1090,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3010
45_3012,45,Orlando,52,Melbourne,Brevard,"Dunes, The",,201 Harbor City Pkwy,Indian Harbour Beach,FL,32937,28.13977,-80.593432,3217731231,200,171444,7.06,C+,B,Completed,,,,1/1/64 0:00,FALSE,,N,N,N,N,,,,94.5,1546,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3012
45_3014,45,Orlando,53,Palm Bay,Brevard,"Park at Palm Bay, The",,1200 Hadley Circle,Palm Bay,FL,32909,27.9846978,-80.6364672,3214095551,234,248824,23.1,B,B-,Completed,,,,1/1/01 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3014
45_3018,45,Orlando,53,Palm Bay,Brevard,"Pines, The",,3016 Pinewood Drive NE,Palm Bay,FL,32905,28.038743,-80.615133,3217248000,216,180000,13.01,C+,C+,Completed,,,,1/1/85 0:00,FALSE,,N,N,N,N,,,,99.1,971,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3018
45_3029,45,Orlando,52,Melbourne,Brevard,Country Club,,1155 North Courtenay Pkwy,Merritt Island,FL,32953,28.3766601,-80.703362,3214522161,240,189600,20.8,C+,C+,Completed,,,,1/1/64 0:00,FALSE,,N,N,N,N,,,,95.8,829,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3029
45_3042,45,Orlando,51,Titusville,Brevard,Windover Oaks,,1770 Windover Oaks Circle,Titusville,FL,32780,28.59212,-80.83201,3212683432,238,183456,19.01,C+,C+,Completed,,,,1/1/85 0:00,FALSE,,N,N,N,N,,,,97.5,942,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3042
45_3050,45,Orlando,52,Melbourne,Brevard,Palms East,,211 Caroline Street,Cape Canaveral,FL,32920,28.3922869,-80.6016944,3216133820,216,161600,10.99,C+,C+,Completed,,,,1/1/66 0:00,FALSE,,N,N,N,N,,,,97.7,932,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3050
45_3073,45,Orlando,35,Longwood,Seminole,Weston Park at Longwood Station,,100 Myrtle Street,Longwood,FL,32750,28.701173,-81.344502,4072602642,208,178129,3.72,A-,C+,Completed,12/11/13 0:00,12/1/14 0:00,12/1/15 0:00,4/5/16 0:00,FALSE,,N,N,N,N,,FALSE,,95.2,1703,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3073
45_3079,45,Orlando,24,Hunter's Creek,Orange,Urbana,,4301 Urbana Drive,Orlando,FL,32837,28.365794,-81.431033,4077700544,240,258761,9.9,A,B+,Completed,,7/1/07 0:00,,7/7/09 0:00,FALSE,,N,N,N,N,,,,97.1,2141,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3079
45_3087,45,Orlando,7,Orlando - Florida Center North,Orange,Studio Parc,,4601 South Kirkman Road,Orlando,FL,32811,28.4949684,-81.4573851,4072955933,228,125400,10.58,C+,B+,Completed,,,,1/1/83 0:00,FALSE,,N,N,N,N,,FALSE,,98.2,1179,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3087
45_3096,45,Orlando,37,University Park,Orange,"Hub on Campus Orlando, The",,11012 Hub Plaza,Orlando,FL,32826,28.5683867,-81.1931366,4079564112,229,,6.97,,B,Completed,10/16/15 0:00,10/25/17 0:00,12/1/17 0:00,8/17/18 0:00,,,A,N,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3096
45_3129,45,Orlando,1,Orlando - Downtown,Orange,Westminster Plaza,Orlando Central Towers,350 East Jackson Street,Orlando,FL,32801,28.53887,-81.37292,4074232148,198,104460,1.99,C,B,Completed,,,,1/1/68 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3129
45_3166,45,Orlando,37,University Park,Orange,Knightshade,"Retreat at Orlando, The",11037 Retreat Avenue,Orlando,FL,32817,28.57044,-81.22046,4074820082,221,436068,45.72,A-,B-,Completed,8/22/12 0:00,8/13/13 0:00,11/15/13 0:00,8/18/14 0:00,FALSE,,A,N,N,N,,FALSE,,,3455,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3166
45_3170,45,Orlando,40,Sanford,Seminole,Station House at Lake Mary,Station House,188 East Crystal Lake Avenue,Lake Mary,FL,32746,28.75923,-81.31853,4078059710,200,181276,2.36,B+,C+,Completed,10/10/12 0:00,10/29/13 0:00,8/15/14 0:00,5/14/15 0:00,FALSE,,N,N,N,N,,FALSE,,95,1552,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3170
45_3173,45,Orlando,18,Winter Park - West,Orange,Paseo at Winter Park Village,,940 West Canton Avenue,Winter Park,FL,32789,28.6000475,-81.3618543,3213975387,204,194450,4.45,A,B-,Completed,9/27/12 0:00,1/10/14 0:00,10/15/14 0:00,5/6/15 0:00,FALSE,,N,N,N,N,,FALSE,,97.5,2503,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3173
45_3175,45,Orlando,26,Lake Buena Vista,Orange,Park Place at Maguire,,100 Maguire Park Street,Ocoee,FL,34761,28.54342,-81.54134,4076141741,242,246772,14.11,A-,A-,Completed,9/7/12 0:00,11/10/14 0:00,7/1/15 0:00,4/5/16 0:00,FALSE,,N,N,N,N,,FALSE,,96.3,1955,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3175
45_3189,45,Orlando,26,Lake Buena Vista,Orange,"Rialto, The",,7343 West Sand Lake Road,Orlando,FL,32819,28.450745,-81.481397,4076308718,200,219850,5.96,A-,A,Completed,,2/4/13 0:00,4/1/14 0:00,12/16/14 0:00,TRUE,"Includes 17,326 Square Feet of Retail",N,N,N,N,,FALSE,,98.5,2154,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3189
45_3219,45,Orlando,46,Fish Lake,Osceola,Heritage Park,,302 Parkland Circle,Kissimmee,FL,34744,28.288894,-81.360488,4074833754,238,247477,18.33,B+,B-,Completed,11/23/13 0:00,2/1/15 0:00,4/1/15 0:00,12/14/15 0:00,FALSE,,N,A,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3219
45_3232,45,Orlando,41,Woodruff Springs,Seminole,Bell Lake Forest,Integra Village at Lake Forest,101 Integra Village Trail,Sanford,FL,32771,28.81224,-81.35632,4077922802,209,204318,11.15,A-,A-,Completed,11/1/13 0:00,5/14/14 0:00,1/7/15 0:00,8/31/15 0:00,FALSE,,N,N,N,N,,FALSE,,97.1,1718,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3232
45_324,45,Orlando,37,University Park,Orange,Campus Crossings on Alafaya,University House on Alafaya,12024 Royal Wulff Lane,Orlando,FL,32174,28.5826242,-81.2095564,4072774007,224,289560,6.94,B,B-,Completed,,,,1/1/96 0:00,FALSE,,A,N,,N,,,,,2519,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=324
45_3243,45,Orlando,1,Orlando - Downtown,Orange,Cititower,,101 Lake Avenue,Orlando,FL,32801,28.54099,-81.37274,4077514279,233,213327,0.7,A,B,Completed,3/8/14 0:00,10/29/15 0:00,5/28/17 0:00,10/26/17 0:00,TRUE,"Includes 22,300 Square Feet of Retail",N,N,N,N,,FALSE,,94,2407,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3243
45_3246,45,Orlando,2,Orlando - North Orange,Orange,"Princeton at College Park, The",,646 West Smith Street,Orlando,FL,32804,28.5716633,-81.3887188,3218006943,205,0,3.43,,B-,Completed,,10/1/16 0:00,6/1/18 0:00,8/1/19 0:00,FALSE,,N,N,N,N,,FALSE,,99,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3246
45_3258,45,Orlando,52,Melbourne,Brevard,Trinity Towers West,,650 East Strawbridge Avenue,Melbourne,FL,32901,28.07983,-80.61012,3217237512,192,108888,1.49,C,C+,Completed,,,,1/1/71 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3258
45_3261,45,Orlando,45,East Kissimme,Osceola,Sonoma Pointe,,1300 Santa Rosa Drive,Kissimmee,FL,34741,28.34501,-81.41794,4079338300,216,214260,13.46,B+,B,Completed,,8/25/14 0:00,3/1/15 0:00,12/14/15 0:00,FALSE,,N,N,N,N,,FALSE,,98.1,1870,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3261
45_327,45,Orlando,37,University Park,Orange,"Village at Science Drive, The",,2913 Einstein Way,Orlando,FL,32826,28.5814303,-81.2025791,4073847080,192,288288,14.85,A-,C+,Completed,,,,1/1/00 0:00,FALSE,,A,N,,N,,,,,3108,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=327
45_3276,45,Orlando,16,Metro West,Orange,Lake Sherwood,,1724 London Crest Drive,Orlando,FL,32818,28.55753,-81.49132,4075785178,210,301058,31.0374,B,B,Completed,,,,1/1/08 0:00,,,N,P,N,N,,,,99.5,1583,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3276
45_3281,45,Orlando,24,Hunter's Creek,Orange,Murano,,9932 Grande Lakes Blvd,Orlando,FL,32837,28.415714,-81.420311,4075455279,240,234152,9.53,A-,C+,Completed,11/28/14 0:00,5/26/15 0:00,7/1/16 0:00,10/27/16 0:00,FALSE,,N,N,N,N,,FALSE,,94.2,2042,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3281
45_3293,45,Orlando,26,Lake Buena Vista,Orange,Lake Vue,,7119 Sand Lake Reserve Drive,Orlando,FL,32819,28.4162,-81.47765,4072334646,196,188316,9.93,A-,A-,Completed,1/1/14 0:00,7/1/14 0:00,4/7/15 0:00,2/3/16 0:00,FALSE,,N,N,N,N,,FALSE,,96.9,2042,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3293
45_3305,45,Orlando,6,Orlando - Holden Heights,Orange,Pendana at West Lakes,,2023 Orange Center Blvd,Orlando,FL,32805,28.5328967,-81.4077402,4072988998,200,207013,14.91,B+,C+,Completed,12/14/15 0:00,6/1/17 0:00,1/1/18 0:00,7/31/18 0:00,FALSE,,N,P,N,N,,FALSE,,,1443,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3305
45_3326,45,Orlando,33,Altamonte Springs,Seminole,Integra Lakes,,3160 Integra Lakes Lane,Casselberry,FL,32707,28.670291,-81.337485,4079516305,203,204280,9.56,A-,C+,Completed,9/9/15 0:00,1/26/16 0:00,12/1/16 0:00,7/24/17 0:00,FALSE,,N,N,N,N,,FALSE,,96.1,1774,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3326
45_3334,45,Orlando,1,Orlando - Downtown,Orange,"Signature, The",401 South Rosalind Avenue,401 South Rosalind Avenue,Orlando,FL,32801,28.538227,-81.375587,,236,0,0.91,,B,Prospective,,,,,FALSE,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3334
45_3556,45,Orlando,36,Oviedo,Seminole,Parkside West,Seminole Avenue,Princess Palm Place & Seminole Avenue,Oviedo,FL,32765,28.614699,-81.201204,,240,0,2.8,,B,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3556
45_360,45,Orlando,48,St Cloud,Osceola,Sawyer Estates,,4201 Sawyer Circle,St. Cloud,FL,34772,28.226068,-81.316086,4078917359,192,215408,19.14,B,B-,Completed,,,,1/1/99 0:00,FALSE,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=360
45_366406,45,Orlando,40,Sanford,Seminole,Heritage Park,,West Seminole Blvd & Walnut Crest Run,Sanford,FL,32771,28.825446,-81.304619,,235,0,,,C,Planned,7/27/20 0:00,,,,TRUE,"Includes 8,500 Square Feet of Office and 37,989 Square Feet of Retail",,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=366406
45_374315,45,Orlando,40,Sanford,Seminole,"Preserve, The",,1010 West Lake Mary Blvd,Sanford,FL,32773,28.757196,-81.301055,,240,0,,,C+,Prospective,,,,,,,,,N,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=374315
45_3744,45,Orlando,30,Apopka,Orange,Apopka City Center,,State Route 436 & US Route North 441,Apopka,FL,32703,28.671801,-81.499259,,195,0,,,C+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3744
45_3746,45,Orlando,28,Ocoee,Orange,Arbours at Crown Point,,1236 Arbour Point Way,Ocoee,FL,34761,28.595857,-81.547954,4073479128,240,291460,17.64,A-,B,Completed,,2/12/16 0:00,7/1/16 0:00,8/30/17 0:00,FALSE,,N,N,N,N,,FALSE,,99.6,1623,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3746
45_377628,45,Orlando,1,Orlando - Downtown,Orange,MOSAIC,845 North Magnolia Avenue,845 North Magnolia Avenue,Orlando,FL,32803,28.556551,-81.376562,,200,0,0.21,,B,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=377628
45_3801,45,Orlando,12,Orlando - Southeast,Orange,Lake Nona Pixon,,7004 Tavistock Lakes Blvd,Orlando,FL,32827,28.371705,-81.277011,3213198755,200,168079,4.25,A,B+,Completed,10/21/16 0:00,5/15/17 0:00,10/24/18 0:00,8/2/19 0:00,TRUE,"Includes 32,500 Square Feet of Retail",N,N,N,N,,FALSE,,99.5,2042,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=3801
45_383282,45,Orlando,1,Orlando - Downtown,Orange,Society Orlando Phase II,"X Orlando Phase II, Golden Sparrow Phase II",434 North Orange Avenue,Orlando,FL,32801,28.548127,-81.379929,,220,0,,,B,Planned,7/12/19 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=383282
45_383572,45,Orlando,53,Palm Bay,Brevard,Isla,,1205 Jaslo Street SE,Palm Bay,FL,32909,27.981815,-80.636019,3214596943,197,191849,9.64,A-,C,Completed,4/16/18 0:00,11/21/19 0:00,12/1/20 0:00,7/1/21 0:00,FALSE,,N,N,N,N,,,,90.9,1542,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=383572
45_387604,45,Orlando,24,Hunter's Creek,Orange,Linden on the GreeneWay,Landstar Village,13000 Breaking Dawn Drive,Orlando,FL,32824,28.364877,-81.368036,4077044106,234,238938,11.73,A,B,Completed,,,,6/1/17 0:00,FALSE,,N,N,N,N,,,,95.7,1850,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=387604
45_394518,45,Orlando,15,Oak Ridge,Orange,Encore Metro at Millenia,Park Central,2437 Americana Blvd,Orlando,FL,32839,28.488837,-81.413971,3213352501,215,188028,12.56,,C+,Under Construction,8/17/18 0:00,2/23/20 0:00,6/21/21 0:00,2/28/22 0:00,FALSE,,N,N,N,N,,,,,1546,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=394518
45_397423,45,Orlando,37,University Park,Orange,Makara,Orlando,3751 Staniel Cay Loop,Orlando,FL,32817,28.596872,-81.242632,3216171547,228,212784,11.39,A-,B,Completed,10/23/18 0:00,10/5/20 0:00,5/17/21 0:00,10/25/21 0:00,FALSE,,N,N,N,N,,,,68.4,1880,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=397423
45_397518,45,Orlando,26,Lake Buena Vista,Orange,Addison at Cypress Sound,,Lake Sawyer Drive & Winter Garden Vineland Road,Windermere,FL,34786,28.46425,-81.561552,,216,0,,,A-,Planned,9/24/18 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=397518
45_398324,45,Orlando,54,Clermont,Lake,"Addison at Clermont, The",,1700 Hooks Street,Clermont,FL,34711,28.544041,-81.725608,3523062922,230,255476,19.47,A,B,Completed,10/2/18 0:00,1/21/19 0:00,8/1/19 0:00,10/1/20 0:00,FALSE,,N,N,N,N,,,,94.8,2390,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=398324
45_4001,45,Orlando,20,Maitland,Orange,"Adeline, The",,304 Lake Avenue,Maitland,FL,32751,28.617322,-81.368669,4077552940,237,213093,12,A-,B,Completed,4/20/17 0:00,9/1/17 0:00,8/27/18 0:00,2/4/19 0:00,FALSE,,N,N,N,N,,,,95.8,1965,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=4001
45_4008,45,Orlando,11,Orlando - Vista Park,Orange,Maifly Narcoossee,"Narcoossee, Madison Plaza",6440 Narcoossee Road,Orlando,FL,32822,28.47455,-81.284031,,240,0,8.61,,B-,Under Construction,3/11/20 0:00,7/22/21 0:00,,1/31/23 0:00,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=4008
45_463,45,Orlando,13,Conway,Orange,Sawgrass,,2859 South Conway Road,Orlando,FL,32812,28.5108889,-81.3287172,4076584134,208,187032,10.19,B+,B-,Completed,,,,1/1/89 0:00,FALSE,,,N,,N,,,,97.6,1833,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=463
45_647,45,Orlando,36,Oviedo,Seminole,Promenade at Aloma,Barrington Place,2785 Chaddsford Circle,Oviedo,FL,32765,28.6200716,-81.2494955,4076720870,233,266411,15.84,B+,B,Completed,,,,1/1/98 0:00,FALSE,,,P,,N,,,,95.7,1850,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=647
45_668,45,Orlando,15,Oak Ridge,Orange,Millenia West,Windover of Orlando,5496 Fitness Circle,Orlando,FL,32839,28.4842246,-81.4085852,4078519104,200,151730,11.31,B+,C,Completed,,,,1/1/87 0:00,FALSE,,N,N,,N,,,,96,1100,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=668
45_681,45,Orlando,36,Oviedo,Seminole,Northgate Lakes,,1389 Northgate Circle,Oviedo,FL,32765,28.6138463,-81.1960854,4073667474,194,236950,9.48,B+,B,Completed,,,,1/1/87 0:00,FALSE,,A,N,,N,,,,,2896,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=681
45_711,45,Orlando,4,Orlando - Azalea Park,Orange,"Park at Salerno, The",Palm Harbor,2100 South Conway Road,Orlando,FL,32812,28.5184096,-81.3330504,4078981441,200,193864,9.51,B,C+,Completed,,,,1/1/72 0:00,FALSE,,,N,,N,,,,99,1290,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=711
45_719,45,Orlando,31,Forest City,Seminole,Verandahs at Hunt Club,,3000 Foxhill Circle,Apopka,FL,32703,28.6728769,-81.4536976,4077744450,210,248856,20.99,B-,B,Completed,,,,1/1/84 0:00,FALSE,,,N,,N,,,,91.9,1784,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=719
45_729,45,Orlando,33,Altamonte Springs,Seminole,Lakeshore at Altamonte Springs,"Lakeshore, Altamonte Springs",270 Altamonte Bay Club Circle,Altamonte Springs,FL,32701,28.659095,-81.377225,4072602501,224,223102,14.77,A,A-,Completed,,,,1/1/86 0:00,FALSE,,,N,,N,,,,99.1,1667,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=729
45_740,45,Orlando,9,Orlando - Rosemont,Orange,Rolling Hills,"Avesta Rolling Hills, Silver Pines",5402 Pine Chase Drive,Orlando,FL,32808,28.574904,-81.458225,4074760440,240,272040,17.1,B-,C+,Completed,,,,1/1/95 0:00,FALSE,,N,N,N,N,,FALSE,,88.8,1129,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=740
45_742,45,Orlando,9,Orlando - Rosemont,Orange,Seminole Ridge,,2750 Renegade Drive,Orlando,FL,32818,28.5793971,-81.4792597,4072969591,240,240784,20.05,B,C+,Completed,,,,1/1/00 0:00,FALSE,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=742
45_769,45,Orlando,9,Orlando - Rosemont,Orange,Stella West,"Addington Place, Eagle Bend, Willow Bend",4757 Silver Star Road,Orlando,FL,32808,28.5793272,-81.4438783,4072146185,192,139920,7.36,C+,C+,Completed,,,,1/1/74 0:00,FALSE,,,N,,N,,,,92.7,1033,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=769
45_770133,45,Orlando,45,East Kissimme,Orange,Weston 4 Hundred,,Lawrence Silas Blvd & Neptune Road,Kissimmee,FL,34744,28.294935,-81.400581,,203,0,,,C+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=770133
45_836,45,Orlando,15,Oak Ridge,Orange,Landon Trace,Buchanan Bay,1813 Buchanan Bay Circle,Orlando,FL,32839,28.4918149,-81.4063504,4078260171,228,270900,23.6,B,C+,Completed,,,,1/1/99 0:00,FALSE,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=836
45_861830,45,Orlando,44,West Kissimme,Osceola,Monterosso,,3050 La Spezia Circle,Kissimmee,FL,34741,28.338525,-81.423417,4072793503,216,212377,7,A,B-,Completed,,1/15/19 0:00,10/21/19 0:00,6/1/20 0:00,FALSE,,N,N,N,N,,FALSE,,86.1,1875,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=861830
45_873,45,Orlando,48,St Cloud,Osceola,Summer Cove,,200 Pine Valley Road,St. Cloud,FL,34769,28.2575158,-81.3107844,4078926611,192,207872,12.16,B,B-,Completed,,,,1/1/00 0:00,FALSE,,N,P,N,N,,,,,1469,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=873
45_9,45,Orlando,48,St Cloud,Osceola,Crestwood,,3121 Crestwood Circle,St. Cloud,FL,34769,28.2300552,-81.3142774,4079572007,216,181688,16,B-,B-,Completed,,,,1/1/91 0:00,FALSE,,N,A,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=9
45_909,45,Orlando,40,Sanford,Seminole,Village Lakes,,500 West Airport Blvd,Sanford,FL,32773,28.7730238,-81.2883181,4073229104,228,181656,9.18,B-,C,Completed,,,,1/1/87 0:00,FALSE,,,P,,N,,,,,1321,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=909
45_913570,45,Orlando,1,Orlando - Downtown,Orange,319 N. Magnolia Ave,,319 North Magnolia Avenue,Orlando,FL,32801,28.546367,-81.377144,,238,0,,,B,Prospective,,,,,FALSE,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=913570
45_929607,45,Orlando,57,Mt Dora,Lake,Atwater,,2570 Ann Rou Road,Tavares,FL,32778,28.827665,-81.706695,3526095000,240,284688,23.93,A-,B-,Completed,,,,2/1/18 0:00,FALSE,,N,N,N,N,,,,99.6,1292,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=929607
45_931060,45,Orlando,57,Mt Dora,Lake,Atwater Phase II,,2570 Ann Rou Road,Tavares,FL,32778,28.828629,-81.708057,3526095000,208,0,18.25,,B-,Completed,5/20/19 0:00,5/18/20 0:00,3/5/21 0:00,9/30/21 0:00,FALSE,,N,N,N,N,,,,98.6,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=931060
45_932153,45,Orlando,18,Winter Park - West,Orange,Winter Park 2,Alexan WP2,741 Clay Street,Winter Park,FL,32789,28.5911722,-81.3736727,4076351200,222,193422,1.13,A-,C+,Completed,10/11/18 0:00,8/21/19 0:00,2/1/21 0:00,5/31/21 0:00,FALSE,,N,N,N,N,,,,93.2,1975,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=932153
49_1097909,49,Southwest Florida Coast,22,Fort Myers - Central,Lee,Vantage Lofts,,Carson Street & West First Street,Fort Myers,FL,33901,26.642185,-81.873799,,221,0,,,B-,Planned,7/27/19 0:00,,,,FALSE,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1097909
49_1098040,49,Southwest Florida Coast,27,Bonita Springs,Lee,Versol,,28790 Versol Drive,Bonita Springs,FL,34135,26.321233,-81.804051,2399709705,240,262808,27.35,A,A-,Completed,,7/2/18 0:00,9/1/19 0:00,7/20/20 0:00,FALSE,,N,N,N,N,,,,97.5,2420,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1098040
49_1108653,49,Southwest Florida Coast,11,Sarasota - Far South,Sarasota,Anson on Palmer Ranch,,6251 Sawyer Loop Road,Sarasota,FL,34238,27.261449,-82.473726,9414003568,239,240530,20.03,A-,B-,Completed,,,,1/1/18 0:00,FALSE,,N,N,N,N,,,,95.8,2646,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1108653
49_1153976,49,Southwest Florida Coast,13,Venice,Sarasota,Generation at Venice,Knights Trail Road,2201 Knights Trail Road,Nokomis,FL,34275,27.15327,-82.403139,,239,0,,,B-,Prospective,,,,,,,,N,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1153976
