OBJECTID,Name and Size,Total_Visits,Travel Time Start (Minutes),,Travel Time End (Minutes),Facility ID,Facility: Name,Facility: Rank,Facility: Store_ID,Facility: lat,Facility: lng,Facility: State,Facility: Plotted,Facility: Percentile,Facility: State_Rank,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Area (Square Miles),Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2022 Total Population,2022 Population Density,2022 Median Household Income,2022 Median Net Worth,2022 Median Disposable Income,2022 Median Age,2022 Total Housing Units,2022 Median Home Value,2022 Owner Occupied HUs,2022 Renter Occupied HUs,2020 Median Year Structure Built: HUs (ACS 5-Yr),2022 Pop Age 25+: Bachelor's Degree,2022 Pop Age 25+: Grad/Professional Degree,2022 Apparel/Accessory Sales ($000) (SIC),2022 Furniture/Home Furnish Sales ($000) (SIC),2022 Home Improvement Sales ($000) (SIC),2022 Men`s Apparel,2022 Women`s Apparel,2022 Bought Clothing in Dept Store/6 Mo,2022 Bought Clothing in Discount Store/6 Mo,2022 Bought Clothing Online/6 Mo,2022 HH Purchased Low Ticket HH Furnishing/12 Mo,2022 Tapestry Adult Pop Base,2022 Discount Store Clothes Just as Good: 4-Agr Cmpl,2022 Total Daytime Population,2022 Daytime Pop Density,2022 Pop Age 15+: Married,2022 Pop Age 15+: Divorced,2022 Pop Age 15+: Never Married,2022 Black Population,2022 White Population,2022 Hispanic Population,2022 Total Crime Index,2022 Personal Crime Index,2022 Property Crime Index
243,T.J. Maxx  : 0 - 10,436561,0,,10,243,T.J. Maxx ,30,199,28.35488355,-80.69962881,FL,88,66%,30/88,,0,0,31.35144858,11,US,243,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,55737,1777.8,62560,188763,53549,48.7,26503,303199,17196,6652,1971,8786,5041,32586,69655,116404,9577713,18091036,16574,7267,14139,5015,45796,14010,63399,2022.2,24092,6071,13232,7149,39113,6417,126,153,121
296,T.J. Maxx  : 0 - 10,264054,0,,10,296,T.J. Maxx ,83,1499,28.39139541,-81.24781724,FL,88,6%,83/88,,0,0,25.65233289,31,US,296,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,56311,2195.2,104693,239448,86793,34.5,20833,364471,13476,5738,2012,13014,7681,7420,3699,81256,11385213,19805992,15747,6510,13990,4340,39980,12736,44212,1723.5,23229,4271,13910,4322,23701,24791,191,160,196
151,Marshalls  : 0 - 10,356655,0,,10,151,Marshalls ,50,1428,28.39222915,-81.48445473,FL,87,43%,50/87,,0,0,22.50823657,18,US,151,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43678,1940.5,83334,98159,68995,36.1,20331,390488,7175,10043,1997,11036,5683,148096,12314,11960,10040481,17524009,13517,5576,12841,3754,35421,10411,70749,3143.3,19792,2425,12887,2377,20767,15082,170,147,174
94,HomeGoods  : 0 - 10,225273,0,,10,94,HomeGoods ,45,379,28.45118691,-81.49093846,FL,52,13%,45/52,,0,0,32.64268411,27,US,94,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,63007,1930.2,88998,215738,74796,40.4,28514,392357,14435,10177,1992,16135,8602,169187,100208,81289,15225339,27448650,19541,8108,18102,5463,50869,14099,116962,3583.1,29540,4944,16760,5705,32811,14304,163,158,164
92,HomeGoods  : 0 - 10,242747,0,,10,92,HomeGoods ,43,720,28.46543125,-81.30425886,FL,52,17%,43/52,,0,0,34.30696037,25,US,92,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99391,2897.1,56116,70079,49521,37.1,41436,273879,19769,19210,1987,14596,6157,16580,35416,175675,14282805,25016272,29069,11767,23875,8383,78829,25059,88744,2586.8,36558,11110,30565,9395,39571,55649,127,131,127
272,T.J. Maxx  : 0 - 10,345585,0,,10,272,T.J. Maxx ,59,155,28.46601142,-81.45315319,FL,88,33%,59/88,,0,0,26.3276879,7,US,272,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82537,3135,55268,24336,48697,32.8,35587,268839,9448,22273,1992,13888,5069,468768,387204,274934,12335802,21056725,23429,9662,20009,6897,64881,20307,147601,5606.3,27659,8790,29018,20158,24116,32790,219,244,215
156,Marshalls  : 0 - 10,339297,0,,10,156,Marshalls ,54,1198,28.47550606,-81.28715209,FL,87,38%,54/87,,0,0,31.1000203,23,US,156,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96681,3108.7,55632,69473,48976,36.6,39338,265824,19130,17894,1988,13786,5784,12600,33930,172296,13466548,23505902,28065,11166,22845,7904,76240,24415,83933,2698.8,35775,10911,29133,9339,36475,56598,121,126,120
96,HomeGoods  : 0 - 10,216774,0,,10,96,HomeGoods ,47,664,28.49443206,-81.43089219,FL,52,10%,47/52,,0,0,21.00840564,29,US,96,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99835,4752.2,45053,14205,38924,31.9,40522,166882,8515,28233,1986,12227,3712,339285,343098,213104,10924810,18713641,26435,10716,21715,8079,76915,24769,119038,5666.2,28083,10970,37989,40430,20659,37540,201,251,193
35,Marshalls  : 0 - 10,392484,0,,10,35,Marshalls ,40,511,28.49535372,-81.43035435,FL,87,54%,40/87,,0,0,27.59592928,1,US,35,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,113722,4121,45605,14526,39268,32.2,46114,172371,10499,31235,1985,14152,4454,463100,381337,271502,12673805,21841385,30367,12282,24811,9067,87773,28390,145849,5285.2,32018,12456,43272,46951,23719,41029,203,253,194
292,T.J. Maxx  : 0 - 10,280372,0,,10,292,T.J. Maxx ,79,1123,28.51589552,-81.37907899,FL,88,10%,79/88,,0,0,32.78546545,27,US,292,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,139021,4240.3,56413,37454,49730,37.3,66229,311659,22324,37873,1976,24043,11916,152272,270701,296207,24314793,42535705,39446,16249,35841,13308,113142,35932,251275,7664.2,40425,15963,54434,42172,59842,35133,189,206,186
126,Marshalls  : 0 - 10,650072,0,,10,126,Marshalls ,4,1018,28.52103765,-81.58389624,FL,87,95%,Apr-87,,0,0,30.71530226,26,US,126,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60388,1966.1,104816,321365,87288,36.7,21417,385385,15845,4558,2003,12458,7614,48154,145058,112415,13015761,22931404,17210,7544,16106,4708,44016,13361,60657,1974.8,26862,3996,13469,7394,33015,13292,95,79,98
83,HomeGoods  : 0 - 10,312041,0,,10,83,HomeGoods ,34,1067,28.53574365,-82.50738891,FL,52,35%,34/52,,0,0,48.03347601,16,US,83,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52955,1102.5,55784,174465,48732,49.9,23660,197922,16744,4556,1993,4447,2493,9979,33628,93952,6633695,12507182,15293,6850,12288,4612,43645,13828,50893,1059.5,24044,6205,10996,2653,40172,9365,82,85,82
137,Marshalls  : 0 - 10,502202,0,,10,137,Marshalls ,15,1010,28.53635626,-82.50622751,FL,87,83%,15/87,,0,0,37.15424729,4,US,137,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,37675,1014,55022,181253,47762,51.6,17291,192296,12310,3088,1993,3271,1834,9627,22970,33260,4881366,9041182,10948,4891,8813,3338,31277,9911,37996,1022.7,17757,4407,7126,1801,29049,6267,77,79,77
279,T.J. Maxx  : 0 - 10,335203,0,,10,279,T.J. Maxx ,66,1132,28.53867377,-81.73534444,FL,88,25%,66/88,,0,0,24.47873431,14,US,279,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60327,2464.5,76368,192052,62786,41.5,24838,291291,16255,6747,2002,9662,4843,7198,35838,140074,9687948,17705248,18351,7158,15883,5072,47380,14693,56196,2295.7,27589,5311,13577,6820,37162,13426,104,108,103
95,HomeGoods  : 0 - 10,224992,0,,10,95,HomeGoods ,46,779,28.54890771,-81.72528837,FL,52,12%,46/52,,0,0,29.16820834,28,US,95,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,66176,2268.8,76386,186204,62777,40.2,26985,291154,17691,7301,2002,10184,5233,7572,42559,140815,10528200,19275645,20173,7858,17187,5527,51568,16168,61338,2102.9,30636,5679,14458,7439,40425,15037,101,102,101
180,Marshalls  : 0 - 10,236513,0,,10,180,Marshalls ,77,678,28.54893327,-81.34961019,FL,87,11%,77/87,,0,0,42.46266641,14,US,180,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,173737,4091.5,63241,63860,54468,38,83819,307598,32486,44388,1976,33141,18760,113531,283398,374503,34345949,59567707,51134,21179,48640,16849,142958,44871,307149,7233.4,54700,20727,64244,27628,89613,55152,173,158,176
159,Marshalls  : 0 - 10,335028,0,,10,159,Marshalls ,56,1020,28.55145091,-80.84290999,FL,87,36%,56/87,,0,0,27.03185338,26,US,159,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34655,1282,57406,188492,50428,48.2,16681,234864,11680,3497,1983,4962,2834,1565,7075,122352,5294921,10078652,10201,4486,8700,3246,28575,8724,33175,1227.3,14475,4547,8355,3069,26418,3499,128,150,124
4,T.J. Maxx  : 0 - 10,768982,0,,10,4,T.J. Maxx ,5,20,28.55369117,-81.19964538,FL,88,94%,May-88,,0,0,26.77945863,3,US,4,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100242,3743.3,62831,68379,54151,30.2,36208,276116,17851,16252,1995,13825,6573,60149,102284,154766,13458688,22861394,29972,12445,26030,7530,82433,26941,93041,3474.4,32369,8613,41361,10927,46679,41141,86,80,87
181,Marshalls  : 0 - 10,235265,0,,10,181,Marshalls ,78,419,28.55435066,-81.47929418,FL,87,10%,78/87,,0,0,37.88828461,15,US,181,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,150044,3960.2,52276,46813,44857,34.1,55829,231713,24149,28397,1986,15867,7237,60515,125401,357183,17146943,30453314,41836,15920,33575,10748,114328,37253,145167,3831.5,48373,14602,51859,78755,31092,29911,159,221,149
141,Marshalls  : 0 - 10,473033,0,,10,141,Marshalls ,19,1332,28.60393079,-81.36809838,FL,87,78%,19/87,,0,0,37.09806212,8,US,141,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,117334,3162.8,72958,108002,60775,40.5,59134,353097,27202,26224,1976,25893,16260,137122,360302,463787,27545022,48251229,34380,14446,33512,11843,96443,28425,201143,5421.9,43386,12166,38600,17775,72267,22926,143,123,146
290,T.J. Maxx  : 0 - 10,299426,0,,10,290,T.J. Maxx ,77,283,28.6278281,-81.31945704,FL,88,13%,77/88,,0,0,32.30581078,25,US,290,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,116360,3601.8,68047,121525,57923,39.7,53126,304529,28210,21647,1979,23952,14298,22122,125573,192643,23624580,42001359,35403,15241,31669,10716,96635,28627,115035,3560.8,46285,11793,36021,10952,72190,29463,98,92,100
69,HomeGoods  : 0 - 10,349056,0,,10,69,HomeGoods ,20,1003,28.64519247,-81.26554995,FL,52,62%,20/52,,0,0,48.29227901,2,US,69,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,140230,2903.8,73254,153100,60838,38.9,59359,306627,34390,21884,1985,29442,15007,12609,97640,378155,26353757,47075565,43222,18223,37929,12276,116084,34331,120430,2493.8,58505,13542,41753,11472,85530,37487,77,67,79
188,Marshalls  : 0 - 10,150855,0,,10,188,Marshalls ,85,1495,28.65364973,-81.20987675,FL,87,2%,85/87,,0,0,35.29973716,22,US,188,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87489,2478.5,90387,224425,75978,33.4,31185,343156,19921,9474,1994,17778,10561,11011,39414,309214,16456056,29617131,27056,11328,24565,6491,72461,21521,86363,2446.6,36598,5870,29758,6995,56072,19225,59,42,62
258,T.J. Maxx  : 0 - 10,407213,0,,10,258,T.J. Maxx ,45,802,28.65402248,-81.23824259,FL,88,49%,45/88,,0,0,37.957679,26,US,258,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,92183,2428.6,88861,245116,74735,39.5,36216,336171,24527,10085,1990,21583,11965,8874,42724,308818,18749016,34019515,28601,11733,25545,7722,75465,21804,77605,2044.5,41833,7758,24705,6424,59500,21116,56,44,58
295,T.J. Maxx  : 0 - 10,264589,0,,10,295,T.J. Maxx ,82,1530,28.65683065,-81.42086953,FL,88,7%,82/88,,0,0,41.42145552,30,US,295,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,135032,3260,67750,108756,56870,39.1,60307,274905,29595,26299,1983,25545,11399,122635,287005,479299,24716870,43488960,40387,16376,34537,11962,108734,33623,159091,3840.8,51050,14799,40942,23754,70251,37771,111,101,112
169,Marshalls  : 0 - 10,287427,0,,10,169,Marshalls ,66,67,28.66364034,-81.38252103,FL,87,24%,66/87,,0,0,44.82723196,3,US,169,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,145907,3254.9,65172,95796,55386,40.5,69163,277613,32191,31244,1979,28319,13199,140869,369769,607423,27062505,47865118,43782,18048,38255,13465,119291,36420,189125,4219,54478,17046,44119,22944,81098,38008,126,112,129
80,HomeGoods  : 0 - 10,318395,0,,10,80,HomeGoods ,31,388,28.66604187,-81.42310081,FL,52,40%,31/52,,0,0,45.55347065,13,US,80,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,144223,3166,69599,126924,58081,39.8,63539,281670,33027,26176,1983,28023,12302,120308,274025,385628,26782886,47321747,43417,17645,37151,12750,116520,35646,161892,3553.9,56465,15327,42689,20858,79122,41136,104,89,106
61,Marshalls  : 0 - 10,358512,0,,10,61,Marshalls ,49,1059,28.67530247,-81.4710751,FL,87,44%,49/87,,0,0,32.43860592,27,US,61,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84974,2619.5,69857,170306,58270,39.1,31898,267291,20589,10000,1986,13817,5794,14182,106015,308018,13379338,24141628,25381,10127,20901,6802,66997,21235,77729,2396.2,33962,8168,24071,14691,42176,27139,95,89,95
9,T.J. Maxx  : 0 - 10,673708,0,,10,9,T.J. Maxx ,7,1100,28.75430353,-81.34597083,FL,88,92%,Jul-88,,0,0,40.28557824,8,US,9,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88243,2190.4,81777,176520,67598,40.1,37351,317754,21490,13259,1992,18583,9785,46658,144161,256761,18234337,32661617,26704,10681,24262,7834,70483,20367,101791,2526.7,40096,8513,21416,9531,51712,19323,101,94,102
164,Marshalls  : 0 - 10,320817,0,,10,164,Marshalls ,61,153,28.79847527,-81.3341345,FL,87,30%,61/87,,0,0,22.80281936,31,US,164,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,51091,2240.6,74752,99026,59967,36.5,22792,289803,10594,9705,1996,9560,4163,68415,119102,186178,9339948,16507655,14993,5614,13433,4772,39304,12014,65291,2863.3,21264,4677,12842,9877,24318,12653,149,168,146
286,T.J. Maxx  : 0 - 10,317349,0,,10,286,T.J. Maxx ,73,1408,28.81919966,-81.67658074,FL,88,17%,73/88,,0,0,26.71408903,21,US,286,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,50621,1894.9,56374,132035,49266,48.6,23810,262563,13192,8263,1981,6097,4137,14399,42989,79486,7644223,14099811,14683,6542,11967,4493,41640,13143,58233,2179.9,21273,6309,11608,6267,35163,7929,114,88,118
244,T.J. Maxx  : 0 - 10,436022,0,,10,244,T.J. Maxx ,31,1066,28.85592895,-82.38808677,FL,88,65%,31/88,,0,0,57.55087273,12,US,244,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24636,428.1,54778,188667,47089,58.8,12860,206183,8790,2285,1988,2601,1485,1486,24539,66425,3951528,7132958,7067,3193,6694,2372,21370,6250,30619,532,11592,2842,4845,838,21023,1593,71,67,72
142,Marshalls  : 0 - 10,466065,0,,10,142,Marshalls ,20,1293,28.93027812,-82.01828307,FL,87,77%,20/87,,0,0,27.58904196,9,US,142,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27466,995.5,64639,424519,54985,70.8,16971,303067,13066,1686,2003,6361,4340,3139,19574,10922,6426125,10421652,9741,4924,6110,3098,26199,7435,31256,1132.9,18627,2306,2080,845,24472,1296,66,52,69
288,T.J. Maxx  : 0 - 10,308812,0,,10,288,T.J. Maxx ,75,1025,28.93295269,-81.93829386,FL,88,15%,75/88,,0,0,42.01289669,23,US,288,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,40842,972.1,53697,276071,45716,70.4,26001,238851,17767,4185,1995,5082,4308,18863,54060,168957,7550327,12593857,13767,6881,9330,4633,37924,10753,48520,1154.9,23839,4855,4234,1348,36169,2420,51,27,55
246,T.J. Maxx  : 0 - 10,433588,0,,10,246,T.J. Maxx ,33,755,28.98319412,-81.2970863,FL,88,63%,33/88,,0,0,45.61513088,14,US,246,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72972,1599.7,58676,144013,51166,44.4,31896,252851,18837,9961,1988,9502,5174,7603,36607,94811,10070099,18991021,21196,9168,17036,6176,59083,18236,69380,1521,29305,8776,18421,8007,49246,14583,132,105,137
124,Marshalls  : 0 - 10,754601,0,,10,124,Marshalls ,2,1077,29.11130473,-81.03616413,FL,87,98%,Feb-87,,0,0,37.5330058,24,US,124,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,64645,1722.4,61216,173039,52701,52.8,32191,242287,20590,8336,1988,9543,5523,15512,39866,152753,10706056,19602908,19341,8378,18014,6295,55756,16170,58681,1563.5,29274,7520,15658,3421,52216,4995,80,27,89
29,Marshalls  : 0 - 10,394080,0,,10,29,Marshalls ,38,1471,29.13878799,-82.19278881,FL,87,56%,38/87,,0,0,35.91003149,28,US,29,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,35475,987.9,51538,67120,43522,43.3,16108,219013,7316,7074,1993,4574,2652,65475,125494,248153,4880415,8719405,10545,4560,8260,2985,28946,8967,61863,1722.7,12534,4364,9877,6111,19987,7786,173,150,177
42,HomeGoods  : 0 - 10,461838,0,,10,42,HomeGoods ,7,171,29.14093156,-82.1923159,FL,52,87%,Jul-52,,0,0,36.17441018,8,US,42,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,35875,991.7,51689,67260,43710,43.2,16205,220579,7388,7115,1993,4617,2704,65692,127228,252283,4961981,8880369,10635,4607,8358,3006,29254,9047,64971,1796.1,12673,4409,9993,6174,20226,7857,173,150,177
50,T.J. Maxx  : 0 - 10,486906,0,,10,50,T.J. Maxx ,20,645,29.1655025,-82.17087219,FL,88,77%,20/88,,0,0,40.94798271,16,US,50,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,47745,1166,48682,45113,41146,41.7,21623,216772,8403,10764,1984,6114,3636,74919,173631,285283,6517709,11771295,13828,5878,11146,3912,38336,11971,92685,2263.5,15290,5484,15043,9981,26785,9064,196,190,197
262,T.J. Maxx  : 0 - 10,394250,0,,10,262,T.J. Maxx ,49,26,29.21491333,-81.09462894,FL,88,44%,49/88,,0,0,41.37493602,30,US,262,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65855,1591.7,46631,63717,39929,41.5,31573,200348,15120,12802,1982,6863,3819,121464,189565,122047,8422811,15449381,19089,8262,15766,5751,54480,17896,92578,2237.5,21111,8600,21977,18426,37791,6322,195,225,190
177,Marshalls  : 0 - 10,264460,0,,10,177,Marshalls ,74,228,29.26168687,-81.02659535,FL,87,15%,74/87,,0,0,9.56531144,11,US,177,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26388,2758.7,50711,82095,42396,51.7,18576,271349,7606,5634,1968,3826,2484,18644,50607,48620,4837367,8790918,7903,3418,7133,2773,22935,7067,37513,3921.8,9603,4154,7730,3005,19888,2327,181,207,177
283,T.J. Maxx  : 0 - 10,330474,0,,10,283,T.J. Maxx ,70,1105,29.47775566,-81.2153126,FL,88,20%,70/88,,0,0,32.87773034,18,US,283,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31493,957.9,60132,138437,52220,41.7,13834,257561,8506,4153,2002,3434,2065,1362,6526,26665,4494527,8553929,9275,3904,7961,2780,24564,7701,27935,849.7,12942,3205,7603,4046,22323,3876,128,160,123
136,Marshalls  : 0 - 10,527287,0,,10,136,Marshalls ,14,1328,29.62730729,-82.38218874,FL,87,84%,14/87,,0,0,31.06097628,3,US,136,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,95085,3061.2,37420,11396,32591,24,41250,228984,8271,29175,1987,10231,10847,103187,63137,294724,11679939,19284298,26516,13362,26796,8555,84498,26934,118626,3819.1,18268,5597,60697,17043,52688,16123,136,141,136
239,T.J. Maxx  : 0 - 10,827305,0,,10,239,T.J. Maxx ,2,603,29.6620785,-82.42281801,FL,88,98%,Feb-88,,0,0,36.26620206,7,US,239,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69348,1912.2,61917,60021,53321,30.9,31150,293699,12929,15519,1988,11010,11909,105335,77699,276647,12994003,22341225,19664,8787,18957,6327,57195,16676,72684,2004.2,24431,5484,26843,11965,39716,10134,102,101,102
128,Marshalls  : 0 - 10,599968,0,,10,128,Marshalls ,6,194,29.86862798,-81.32534911,FL,87,93%,Jun-87,,0,0,21.37483852,28,US,128,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,36388,1702.4,66442,174743,55853,46.4,17824,297799,10839,4724,1987,6411,3000,21489,36454,174456,6515902,12176322,10948,4479,9298,3381,30611,9443,47653,2229.4,13271,4723,11281,4214,28056,2694,113,113,113
184,Marshalls  : 0 - 10,211309,0,,10,184,Marshalls ,81,NA,30.14840093,-81.75340135,FL,87,7%,81/87,,0,0,25.27779948,18,US,184,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,61645,2438.7,70247,163089,58123,39.1,25655,212564,15839,8107,1983,7414,2839,54150,112882,160291,9596672,17505195,18517,7731,15355,5045,48713,14933,61026,2414.2,25297,6426,16146,10585,38543,8497,94,102,92
255,T.J. Maxx  : 0 - 10,414246,0,,10,255,T.J. Maxx ,42,647,30.17392564,-81.62531711,FL,88,52%,42/88,,0,0,26.43765124,23,US,255,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65610,2481.7,75836,188209,62191,43.8,28572,269810,17695,9168,1986,12877,6941,14544,68605,113646,12291932,22203112,19913,8388,17764,5764,53196,15175,64851,2453,30199,6535,15048,6093,46530,8034,82,66,85
155,Marshalls  : 0 - 10,341760,0,,10,155,Marshalls ,53,813,30.17570908,-81.62667292,FL,87,39%,53/87,,0,0,39.36573321,22,US,155,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,91942,2335.6,79468,213427,65578,43.4,39094,278632,25214,11657,1986,18348,10122,20980,115358,158948,17588396,31820356,27866,11688,25021,8000,74185,21197,92469,2349,43195,8670,20667,8567,64895,10742,82,66,84
44,T.J. Maxx  : 0 - 10,488801,0,,10,44,T.J. Maxx ,18,564,30.18750453,-85.66889004,FL,88,80%,18/88,,0,0,18.42723616,10,US,44,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,32176,1746.1,53707,83508,46536,42,16152,210981,7783,5382,1979,3635,2402,5897,77204,164102,4243485,7823353,9292,3846,7802,2901,25747,8081,50998,2767.5,10803,4793,8605,5736,20494,3744,203,168,209
54,HomeGoods  : 0 - 10,436436,0,,10,54,HomeGoods ,11,65,30.18752975,-85.66929318,FL,52,79%,Nov-52,,0,0,19.77665446,20,US,54,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33920,1715.2,53752,84492,46613,41.8,16955,210457,8231,5608,1979,3801,2542,6334,81902,171324,4448604,8209176,9781,4059,8203,3052,27121,8556,53025,2681.2,11449,5052,9010,6066,21603,3907,199,165,205
277,T.J. Maxx  : 0 - 10,335570,0,,10,277,T.J. Maxx ,64,598,30.19218922,-81.74298135,FL,88,27%,64/88,,0,0,29.05250019,12,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79595,2739.7,60402,85344,52326,35.7,32854,189716,17245,13423,1987,9013,3302,58617,176971,157119,10473167,18768224,22989,9400,18847,6499,60796,19414,76190,2622.5,29458,8374,22356,25773,35540,12334,121,134,118
39,HomeGoods  : 0 - 10,463562,0,,10,39,HomeGoods ,6,189,30.19231757,-81.54927783,FL,52,88%,Jun-52,,0,0,17.64830576,5,US,39,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,29727,1684.4,64869,53971,56150,34.9,14730,334861,4958,8658,1990,6587,3921,82007,159441,166158,6442958,10960667,8506,3483,7981,2864,23797,7099,50923,2885.4,11014,3452,9438,5482,15555,4551,125,85,132
91,HomeGoods  : 0 - 10,249352,0,,10,91,HomeGoods ,42,737,30.19935294,-81.82823341,FL,52,19%,42/52,,0,0,19.45237292,24,US,91,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48818,2509.6,86394,228869,72188,35.1,17619,249298,13389,3200,2003,6671,2831,7599,7557,57383,7504985,13327036,14053,5640,11776,3683,36064,11757,31231,1605.5,22772,3612,10241,14818,22136,7584,63,56,64
144,Marshalls  : 0 - 10,454293,0,,10,144,Marshalls ,22,1113,30.22129622,-85.8701446,FL,87,75%,22/87,,0,0,16.84493192,11,US,144,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15991,949.3,74286,219061,62514,43.3,14493,291338,5145,1911,1998,2850,1255,54188,42301,113058,2987375,5815781,4947,2130,4026,1588,13198,3984,18604,1104.4,7540,2033,3280,596,12833,1396,149,132,151
298,T.J. Maxx  : 0 - 10,182806,0,,10,298,T.J. Maxx ,85,1373,30.26072448,-81.6244509,FL,88,3%,85/88,,0,0,31.20801714,0,US,298,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,90719,2906.9,56722,68026,49916,41,42468,247116,17851,20571,1974,14898,7980,25006,203045,219866,14888685,26778903,26356,11168,22643,7984,73025,22319,133318,4271.9,33095,10385,26891,15406,52062,15670,170,163,171
76,HomeGoods  : 0 - 10,338604,0,,10,76,HomeGoods ,27,475,30.26986432,-81.39007952,FL,52,48%,27/52,,0,0,18.11334511,9,US,76,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,46782,2582.7,101040,265551,82339,43.7,24111,401953,14454,7153,1984,13515,8010,25006,48179,126520,13958094,24869311,14532,6194,14428,4927,39874,11312,52695,2909.2,20919,5896,11716,1488,39651,3095,112,90,116
