OBJECTID,Name and Size,Total_Visits,Travel Time Start (Minutes),Travel Time End (Minutes),Facility ID,Facility: Name,Facility: Rank,Facility: Store_ID,Facility: lat,Facility: lng,Facility: State,Facility: Plotted,Facility: Percentile,Facility: State_Rank,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Area (Square Miles),Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2022 Tapestry Adult Pop Base,2022 Pop 18+ in Tapestry Seg 1A,2022 Pop 18+ in Tapestry Seg 1B,2022 Pop 18+ in Tapestry Seg 1C,2022 Pop 18+ in Tapestry Seg 1D,2022 Pop 18+ in Tapestry Seg 1E,2022 Pop 18+ in Tapestry Seg 2A,2022 Pop 18+ in Tapestry Seg 2B,2022 Pop 18+ in Tapestry Seg 2C,2022 Pop 18+ in Tapestry Seg 2D,2022 Pop 18+ in Tapestry Seg 3A,2022 Pop 18+ in Tapestry Seg 3B,2022 Pop 18+ in Tapestry Seg 3C,2022 Pop 18+ in Tapestry Seg 4A,2022 Pop 18+ in Tapestry Seg 4B,2022 Pop 18+ in Tapestry Seg 4C,2022 Pop 18+ in Tapestry Seg 5A,2022 Pop 18+ in Tapestry Seg 5B,2022 Pop 18+ in Tapestry Seg 5C,2022 Pop 18+ in Tapestry Seg 5D,2022 Pop 18+ in Tapestry Seg 5E,2022 Pop 18+ in Tapestry Seg 6A,2022 Pop 18+ in Tapestry Seg 6B,2022 Pop 18+ in Tapestry Seg 6C,2022 Pop 18+ in Tapestry Seg 6D,2022 Pop 18+ in Tapestry Seg 6E,2022 Pop 18+ in Tapestry Seg 6F,2022 Pop 18+ in Tapestry Seg 7A,2022 Pop 18+ in Tapestry Seg 7B,2022 Pop 18+ in Tapestry Seg 7C,2022 Pop 18+ in Tapestry Seg 7D,2022 Pop 18+ in Tapestry Seg 7E,2022 Pop 18+ in Tapestry Seg 7F,2022 Pop 18+ in Tapestry Seg 8A,2022 Pop 18+ in Tapestry Seg 8B,2022 Pop 18+ in Tapestry Seg 8C,2022 Pop 18+ in Tapestry Seg 8D,2022 Pop 18+ in Tapestry Seg 8E,2022 Pop 18+ in Tapestry Seg 8F,2022 Pop 18+ in Tapestry Seg 8G,2022 Pop 18+ in Tapestry Seg 9A,2022 Pop 18+ in Tapestry Seg 9B,2022 Pop 18+ in Tapestry Seg 9C,2022 Pop 18+ in Tapestry Seg 9D,2022 Pop 18+ in Tapestry Seg 9E,2022 Pop 18+ in Tapestry Seg 9F,2022 Pop 18+ in Tapestry Seg 10A,2022 Pop 18+ in Tapestry Seg 10B,2022 Pop 18+ in Tapestry Seg 10C,2022 Pop 18+ in Tapestry Seg 10D,2022 Pop 18+ in Tapestry Seg 10E,2022 Pop 18+ in Tapestry Seg 11A,2022 Pop 18+ in Tapestry Seg 11B,2022 Pop 18+ in Tapestry Seg 11C,2022 Pop 18+ in Tapestry Seg 11D,2022 Pop 18+ in Tapestry Seg 11E,2022 Pop 18+ in Tapestry Seg 12A,2022 Pop 18+ in Tapestry Seg 12B,2022 Pop 18+ in Tapestry Seg 12C,2022 Pop 18+ in Tapestry Seg 12D,2022 Pop 18+ in Tapestry Seg 13A,2022 Pop 18+ in Tapestry Seg 13B,2022 Pop 18+ in Tapestry Seg 13C,2022 Pop 18+ in Tapestry Seg 13D,2022 Pop 18+ in Tapestry Seg 13E,2022 Pop 18+ in Tapestry Seg 14A,2022 Pop 18+ in Tapestry Seg 14B,2022 Pop 18+ in Tapestry Seg 14C,2022 Pop 18+ in Tapestry Seg 15
123,Marshalls  : 0 - 10,819819,0,10,123,Marshalls ,1,425,26.6834479,-80.22362638,FL,87,99%,Jan-87,,0,0,35.30967354,23,US,123,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69153,0,1579,5624,6610,655,267,552,0,0,0,0,0,6315,17149,0,24,41,1805,0,0,636,0,0,0,0,0,9804,0,3166,0,0,0,0,0,1982,0,1243,0,0,4476,119,1256,0,1658,0,0,0,0,0,0,0,0,3994,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0
59,T.J. Maxx  : 0 - 10,471527,0,10,59,T.J. Maxx ,23,1387,26.72314373,-80.09031477,FL,88,74%,23/88,,0,0,29.82641864,25,US,59,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,97590,0,0,0,0,0,0,0,0,0,0,5656,0,0,3303,0,198,793,1215,819,0,293,0,0,0,0,0,28,0,5548,4665,0,2780,0,6066,1630,0,1906,1905,0,50,2718,2472,0,3729,1807,0,0,0,36,0,0,7842,6675,10208,5862,6939,0,0,2897,1135,0,4111,2910,0,0,1394,0,0
75,HomeGoods  : 0 - 10,339550,0,10,75,HomeGoods ,26,NA,26.72503533,-80.09046643,FL,52,50%,26/52,,0,0,17.46665832,8,US,75,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,55168,0,0,0,0,0,0,0,0,0,0,4174,0,0,0,0,0,26,250,0,0,0,0,0,0,0,0,0,0,1616,3939,0,1552,0,3464,0,0,80,1905,0,0,813,51,0,1633,1807,0,0,0,0,0,0,5207,2310,5925,5817,6040,0,0,1584,1135,0,4111,1555,0,0,174,0,0
66,HomeGoods  : 0 - 10,395674,0,10,66,HomeGoods ,17,319,26.81035612,-80.10442322,FL,52,67%,17/52,,0,0,44.33811287,32,US,66,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99463,1490,0,1504,2695,2927,0,0,0,3055,0,0,0,0,669,0,1566,5443,6652,4078,2189,0,0,1102,0,0,0,1705,0,2470,0,0,0,0,3494,7974,0,1135,7647,0,5341,3342,2380,0,3420,1818,0,0,0,1021,0,0,1329,5377,617,2267,3784,0,0,8904,0,0,0,1345,720,0,0,0,1
287,T.J. Maxx  : 0 - 10,309767,0,10,287,T.J. Maxx ,74,70,26.8431894,-80.07067753,FL,88,16%,74/88,,0,0,31.98726195,22,US,287,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,74708,186,0,1504,2494,7723,0,0,0,3055,0,0,0,0,0,0,1566,4650,5554,4078,1404,0,0,987,0,0,0,702,0,653,0,0,0,0,2042,0,0,1135,7647,0,7207,2653,3279,718,4554,0,0,0,0,51,0,0,905,3088,1637,0,257,0,0,2912,0,0,0,1345,720,0,0,0,0
26,Marshalls  : 0 - 10,395690,0,10,26,Marshalls ,37,653,26.84377179,-80.0737879,FL,87,57%,37/87,,0,0,32.08410404,25,US,26,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,74632,186,0,1504,2494,7777,0,0,0,3055,0,0,0,0,0,0,1566,4650,5554,4078,1583,0,0,846,0,0,0,702,0,653,0,0,0,0,2053,0,0,1135,7647,0,7217,2653,3342,718,4554,0,0,0,0,74,0,0,905,3088,1637,0,142,0,0,2750,0,0,0,1345,720,0,0,0,0
280,T.J. Maxx  : 0 - 10,333353,0,10,280,T.J. Maxx ,67,841,26.93601626,-80.09159423,FL,88,24%,67/88,,0,0,28.63502586,15,US,280,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,58432,0,287,5700,272,6749,0,0,0,887,0,0,0,0,1718,0,2162,5366,0,370,1767,877,0,0,0,0,0,0,0,2007,0,0,0,0,2483,1972,0,3979,2780,0,10562,0,3797,963,1079,0,0,0,0,0,0,0,0,1168,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,0
143,Marshalls  : 0 - 10,458671,0,10,143,Marshalls ,21,1269,26.96015233,-80.08295057,FL,87,76%,21/87,,0,0,18.31627282,10,US,143,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,36636,0,0,179,19,4487,0,0,0,0,0,0,0,0,1718,0,2162,3288,0,0,1858,1040,0,0,0,0,0,0,0,1140,0,0,0,0,75,1972,0,2654,1432,0,9528,0,2617,963,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,0
72,HomeGoods  : 0 - 10,342255,0,10,72,HomeGoods ,23,820,27.00886746,-82.13459966,FL,52,56%,23/52,,0,0,51.44496582,5,US,72,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,1067,0,0,0,16358,0,0,3051,0,1426,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,4226,12787,1318,0,175,0,0,0,981,0,0,0,0,0,0,1817,7054,0,0,0,0,0,0,0,0,0,0
38,Marshalls  : 0 - 10,376088,0,10,38,Marshalls ,41,745,27.01499547,-82.14422047,FL,87,53%,41/87,,0,0,58.42452611,4,US,38,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,61104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14223,1178,0,0,0,14296,0,0,3118,0,2283,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,4086,10694,1318,0,1060,0,0,0,981,0,0,0,0,0,0,1128,5551,0,0,0,0,0,0,0,0,0,0
266,T.J. Maxx  : 0 - 10,372532,0,10,266,T.J. Maxx ,53,1313,27.03686694,-82.21180891,FL,88,40%,53/88,,0,0,35.41424437,1,US,266,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,35779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11013,0,0,0,0,1562,0,0,2645,0,1866,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,4550,4518,0,0,2589,0,0,0,262,0,0,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,0
189,Marshalls  : 0 - 10,127309,0,10,189,Marshalls ,86,1396,27.07493951,-82.42337358,FL,87,1%,86/87,,0,0,27.84233514,23,US,189,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,54775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,725,10730,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,4098,0,24801,7676,3630,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,T.J. Maxx  : 0 - 10,659108,0,10,12,T.J. Maxx ,8,746,27.107679,-82.43585655,FL,88,91%,Aug-88,,0,0,29.76592583,11,US,12,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,51996,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,884,0,0,725,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,7186,0,24392,6414,1723,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,T.J. Maxx  : 0 - 10,420282,0,10,252,T.J. Maxx ,39,719,27.17634489,-80.23343587,FL,88,56%,39/88,,0,0,29.17438805,20,US,252,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,49405,667,0,0,78,640,0,0,0,0,0,0,0,0,0,5352,0,5171,0,0,0,246,1318,2117,0,0,14,0,0,919,0,0,0,0,0,0,0,1809,1742,0,5564,1813,6811,514,3355,0,0,0,0,0,907,0,0,0,5160,0,0,0,0,1761,2055,0,1392,0,0,0,0,0,0
64,HomeGoods  : 0 - 10,412995,0,10,64,HomeGoods ,15,129,27.17784963,-80.23397274,FL,52,71%,15/52,,0,0,20.3892245,30,US,64,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,36713,122,0,0,0,85,0,0,0,0,0,0,0,0,0,3333,0,3108,0,0,0,0,1106,1767,0,0,0,0,0,919,0,0,0,0,0,0,0,280,1207,0,3349,2128,4896,195,3090,0,0,0,0,0,760,0,0,0,5160,0,0,0,0,1761,2055,0,1392,0,0,0,0,0,0
20,Marshalls  : 0 - 10,403317,0,10,20,Marshalls ,35,350,27.23554687,-80.26661916,FL,87,60%,35/87,,0,0,21.31177384,19,US,20,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,36003,0,0,0,0,2788,0,0,0,0,0,0,0,0,0,0,1175,3179,0,831,2419,0,0,2633,0,0,3115,0,0,2307,0,0,0,0,0,0,0,97,3960,0,2986,1285,1939,2190,611,0,0,0,0,0,0,0,0,1681,1288,0,0,0,282,1237,0,0,0,0,0,0,0,0,0
153,Marshalls  : 0 - 10,350911,0,10,153,Marshalls ,52,108,27.26052384,-82.51795607,FL,87,40%,52/87,,0,0,30.87884874,20,US,153,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,68804,0,0,0,0,957,952,0,0,0,0,0,0,0,0,0,2655,2517,3059,4607,4360,0,0,1388,0,0,0,0,0,0,0,0,0,0,948,0,0,3295,8738,0,14695,3604,2927,3137,8424,0,1296,0,0,0,0,0,0,0,0,0,0,0,1244,0,0,0,0,0,0,0,0,0,0
256,T.J. Maxx  : 0 - 10,412044,0,10,256,T.J. Maxx ,43,1087,27.26705026,-80.42612145,FL,88,51%,43/88,,0,0,11.63251773,24,US,256,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342,11448,0,0,0,0,0,0,0,0,0,0,1530,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,HomeGoods  : 0 - 10,315346,0,10,82,HomeGoods ,33,190,27.2974095,-82.49483224,FL,52,37%,33/52,,0,0,43.59207083,15,US,82,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,106628,0,0,0,0,3445,952,0,0,0,0,0,0,0,3809,0,6189,2770,3059,19308,4998,56,0,2047,0,0,216,0,0,0,0,0,0,0,948,40,0,2753,14037,0,8113,6436,2552,6385,10933,0,1296,0,0,0,0,0,0,1133,2740,33,0,1138,1244,0,0,0,0,0,0,0,0,0,0
257,T.J. Maxx  : 0 - 10,407702,0,10,257,T.J. Maxx ,44,714,27.30044557,-82.51561173,FL,88,50%,44/88,,0,0,35.46175021,25,US,257,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,95245,0,0,0,0,3194,952,0,0,0,0,0,0,0,1311,0,4293,2770,3059,17395,2663,0,0,2047,0,0,0,0,0,0,0,0,0,0,948,0,0,2533,12913,323,7916,4195,882,6960,10783,442,1296,0,0,0,0,0,0,1972,2915,481,0,1138,1244,0,0,0,619,0,0,0,0,0,0
86,HomeGoods  : 0 - 10,287583,0,10,86,HomeGoods ,37,685,27.31814121,-80.38932411,FL,52,29%,37/52,,0,0,28.04388608,19,US,86,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,56675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873,1840,0,0,9777,8766,0,0,544,0,0,0,4236,0,12438,0,0,0,0,0,0,0,0,0,0,0,0,5348,0,0,0,3028,0,0,0,0,0,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0
57,HomeGoods  : 0 - 10,432976,0,10,57,HomeGoods ,12,674,27.39095759,-82.45131561,FL,52,77%,Dec-52,,0,0,15.02009684,23,US,57,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16326,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,158,5840,0,467,261,63,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4750,153,1708,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,T.J. Maxx  : 0 - 10,425778,0,10,249,T.J. Maxx ,36,1522,27.3912488,-82.45129698,FL,88,59%,36/88,,0,0,18.60750538,17,US,249,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18159,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,525,6215,0,854,824,118,0,19,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4712,398,1505,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Marshalls  : 0 - 10,436709,0,10,146,Marshalls ,24,264,27.39169372,-82.45327833,FL,87,72%,24/87,,0,0,34.30026189,13,US,146,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,39655,0,0,21,72,0,0,511,0,0,0,0,0,18,1347,0,1228,8270,0,926,3112,553,0,717,0,0,0,0,0,0,0,0,0,0,0,2379,0,0,0,0,10335,2239,4126,867,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,T.J. Maxx  : 0 - 10,134530,0,10,300,T.J. Maxx ,87,791,27.43332377,-82.57887006,FL,88,1%,87/88,,0,0,31.0620947,2,US,300,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,83254,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,1416,1503,0,1629,4500,3294,0,0,551,0,0,0,0,0,0,747,480,0,0,1303,1543,0,3446,5169,3174,0,937,5534,8592,13859,128,0,0,0,3081,0,0,773,3568,7048,118,0,1362,1306,0,0,0,5525,459,0,0,0,0,0
167,Marshalls  : 0 - 10,305582,0,10,167,Marshalls ,64,1181,27.46365197,-82.63403533,FL,87,26%,64/87,,0,0,25.82524655,1,US,167,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72925,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,6068,1506,2326,5692,4540,0,0,43,0,335,0,0,0,0,0,0,0,0,0,2762,0,1302,2131,745,2899,2040,8311,3299,12778,0,0,0,0,0,0,0,1416,2408,7491,0,0,806,1306,0,0,0,415,0,0,0,0,0,0
97,HomeGoods  : 0 - 10,207024,0,10,97,HomeGoods ,48,833,27.46369814,-82.63350917,FL,52,8%,48/52,,0,0,27.36467594,30,US,97,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79406,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,6068,1693,2326,6020,4941,0,0,117,0,335,0,0,0,0,0,0,0,0,0,2762,0,1899,2131,801,2925,2040,9151,4891,14205,0,0,0,0,0,0,0,1416,2444,7491,0,0,821,1306,0,0,0,1245,0,0,0,0,0,0
148,Marshalls  : 0 - 10,429195,0,10,148,Marshalls ,26,1019,27.49891405,-81.485903,FL,87,70%,26/87,,0,0,24.80412313,15,US,148,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,0,202,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,103,1178,0,5177,10098,1932,969,0,0,0,150,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0
267,T.J. Maxx  : 0 - 10,361127,0,10,267,T.J. Maxx ,54,1297,27.53392359,-82.5001003,FL,88,39%,54/88,,0,0,27.0865965,2,US,267,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,36175,0,0,0,0,0,0,0,0,0,0,0,0,2206,854,5419,1189,685,0,0,4884,46,0,0,0,0,0,0,0,1265,672,0,424,0,0,2339,0,1238,0,0,624,0,5710,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0
125,Marshalls  : 0 - 10,702859,0,10,125,Marshalls ,3,1062,27.63733172,-80.44914495,FL,87,97%,Mar-87,,0,0,51.47284305,25,US,125,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022,0,0,3139,7242,3913,75,4498,0,0,702,0,0,0,0,0,0,0,0,0,0,107,2513,0,0,0,6853,6787,995,1579,0,1236,0,0,0,0,0,0,514,747,0,1623,1167,2430,0,0,0,0,0,0,0,0,0
285,T.J. Maxx  : 0 - 10,318362,0,10,285,T.J. Maxx ,72,138,27.6385425,-80.38230785,FL,88,18%,72/88,,0,0,31.07774511,20,US,285,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,47710,539,0,0,0,21,0,0,0,0,0,0,0,0,0,50,49,0,0,2041,5654,187,0,3789,0,0,2865,0,0,1182,0,0,0,0,0,0,0,718,2513,0,5969,0,4951,77,6311,1815,0,862,0,0,0,0,0,328,2012,300,0,1820,1167,2488,0,0,0,0,0,0,0,0,0
275,T.J. Maxx  : 0 - 10,339013,0,10,275,T.J. Maxx ,62,745,27.78777098,-82.72691369,FL,88,30%,62/88,,0,0,33.47765411,10,US,275,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,116475,0,0,0,0,2657,0,0,0,992,0,0,0,0,0,0,2220,1767,4605,37463,7601,0,0,0,0,0,3064,0,0,482,0,0,0,0,3446,0,0,5527,2381,1090,1530,1968,5038,10882,3213,905,0,0,0,0,0,0,0,0,1821,36,2485,8941,4214,2147,0,0,0,0,0,0,0,0,0
185,Marshalls  : 0 - 10,201749,0,10,185,Marshalls ,82,211,27.78893025,-82.73017403,FL,87,6%,82/87,,0,0,36.49242203,19,US,185,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,126795,0,0,0,0,2657,0,0,0,1493,0,0,0,0,27,0,2220,1794,4665,38695,9244,0,0,0,0,0,3845,0,0,482,0,0,0,0,3580,0,0,6449,2378,1514,1530,2125,5038,12168,3213,961,0,0,0,0,0,0,0,0,1988,103,2514,11044,4255,2814,0,0,0,0,0,0,0,0,0
30,HomeGoods  : 0 - 10,489856,0,10,30,HomeGoods ,3,363,27.79487277,-82.72993464,FL,52,94%,Mar-52,,0,0,39.26193008,29,US,30,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,138469,0,0,0,0,2879,0,0,0,1549,0,0,0,0,211,0,2662,1664,4700,40405,9892,0,0,10,0,0,4304,0,0,664,0,0,0,0,3373,0,0,7392,2609,2226,1529,2288,6035,13500,3211,1578,0,0,0,39,0,0,0,0,2019,103,2514,13609,4553,2951,0,0,0,0,0,0,0,0,0
145,Marshalls  : 0 - 10,453903,0,10,145,Marshalls ,23,1202,27.79620131,-82.33245096,FL,87,74%,23/87,,0,0,31.96310279,12,US,145,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,70887,0,0,0,0,0,0,0,0,0,0,0,0,2266,0,346,0,0,0,0,0,141,0,6523,0,0,0,54413,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,868,0,0,0,0,0,6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Marshalls  : 0 - 10,279016,0,10,172,Marshalls ,69,252,27.83623061,-82.68780706,FL,87,21%,69/87,,0,0,48.0361379,6,US,172,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,149769,0,0,0,0,7,0,0,0,1796,0,3548,0,0,118,2349,2357,1641,4248,42517,5145,0,0,0,0,0,6081,0,0,47,0,0,0,0,3876,0,0,11637,4803,3384,0,888,7322,7845,1717,1666,0,0,0,1851,0,0,7010,1172,2962,287,0,14396,9099,0,0,0,0,0,0,0,0,0,3
217,T.J. Maxx  : 0 - 10,447977,0,10,217,T.J. Maxx ,27,259,27.83769786,-82.78558611,FL,88,69%,27/88,,0,0,40.58059585,18,US,217,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,114871,0,0,0,4180,4435,0,0,0,1637,0,0,0,0,3536,0,8183,1882,3379,11159,11651,1843,0,3359,0,0,3520,0,0,1423,0,0,0,0,0,0,0,3058,3963,1055,7799,3985,8907,18875,1582,0,0,0,0,0,0,0,0,0,433,0,1277,2494,1256,0,0,0,0,0,0,0,0,0,0
88,HomeGoods  : 0 - 10,277716,0,10,88,HomeGoods ,39,1030,27.84340964,-82.64425415,FL,52,25%,39/52,,0,0,32.79740436,21,US,88,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102240,264,0,0,2267,1395,2494,0,0,943,0,3548,0,0,0,0,1339,4981,1508,14630,810,0,0,0,0,0,0,0,0,0,0,0,0,0,7289,0,0,5278,5974,2329,856,2363,4142,2431,1717,1756,0,0,0,1580,0,0,10892,1172,5355,149,0,8709,6069,0,0,0,0,0,0,0,0,0,0
81,HomeGoods  : 0 - 10,315668,0,10,81,HomeGoods ,32,750,27.84483595,-82.79276146,FL,52,38%,32/52,,0,0,40.33046628,14,US,81,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,114079,0,0,0,4180,4026,0,0,0,1637,0,0,0,0,3536,0,9352,1674,3286,7783,12070,1843,0,2363,0,386,3520,0,0,941,0,0,0,0,0,0,0,3961,6133,138,8145,5744,9118,17596,1652,0,0,0,0,0,0,0,0,0,433,0,1666,2364,532,0,0,0,0,0,0,0,0,0,0
31,T.J. Maxx  : 0 - 10,528605,0,10,31,T.J. Maxx ,14,582,27.84696052,-82.64561699,FL,88,84%,14/88,,0,0,31.68790105,30,US,31,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96036,12,0,0,2144,1065,1854,0,0,1107,0,3548,0,0,0,0,1339,2695,1508,15001,815,0,0,0,0,0,272,0,0,0,0,0,0,0,6511,0,0,6711,5974,2162,0,1152,4666,2431,1717,1485,0,0,0,1580,0,0,10892,1172,3096,0,0,8817,6310,0,0,0,0,0,0,0,0,0,0
190,Marshalls  : 0 - 10,114594,0,10,190,Marshalls ,87,333,27.89163011,-82.78264183,FL,87,0%,87/87,,0,0,27.80349455,24,US,190,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93871,0,0,0,489,1399,0,0,0,0,0,0,0,0,3005,0,3265,32,1995,3370,10551,1843,0,1824,0,386,0,0,0,173,0,0,0,0,0,1553,0,8678,7758,1564,0,1013,9610,14296,6777,0,0,0,0,3527,0,0,1066,1321,2965,280,1666,1262,2205,0,0,0,0,0,0,0,0,0,0
161,Marshalls  : 0 - 10,331600,0,10,161,Marshalls ,58,388,27.90785906,-82.50472481,FL,87,33%,58/87,,0,0,28.06943521,28,US,161,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,120103,6628,1600,0,0,469,15817,0,0,3188,930,25829,0,0,608,1335,0,4149,4509,6092,602,0,0,0,0,0,0,0,0,588,1756,0,2044,0,8270,0,0,3007,4454,240,0,5017,0,1348,2440,2257,0,0,0,0,0,0,8112,1512,3414,397,755,0,137,790,0,0,0,0,0,213,1596,0,0
63,HomeGoods  : 0 - 10,413292,0,10,63,HomeGoods ,14,421,27.92150533,-82.31622451,FL,52,73%,14/52,,0,0,38.15928924,29,US,63,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,101581,0,0,0,880,0,0,0,0,0,0,0,0,3421,6289,782,8631,236,1449,3058,36,2378,0,2515,0,0,205,13663,1158,3717,1081,0,1693,0,0,21553,0,1268,3493,715,0,0,0,0,0,0,0,0,0,1383,102,0,14548,5744,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0
