PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL
104_1346408,104,Knoxville,3,South Knoxville,Knox,"Adelade, The",,2701 Sevier Avenue,Knoxville,TN,37920,35.95391458,-83.89651508,8655732775,107,77989,4.05,B,C,Completed,,,,1/1/18 0:00,FALSE,,N,N,N,N,,,,,1098,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=1346408
104_1358075,104,Knoxville,19,Loudon,Loudon,Universal at Town Creek,,700 Town Creek Pkwy,Lenoir City,TN,37771,35.816139,-84.279608,,100,0,26.75,,C,Under Construction,,9/1/21 0:00,,11/30/22 0:00,FALSE,,N,,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=1358075
104_1360,104,Knoxville,4,Knoxville - West,Knox,Tenn Student Living,,1830 Cumberland Avenue,Knoxville,TN,37916,35.955266,-83.935031,8657704700,142,193650,27.02,A,B+,Completed,3/7/17 0:00,4/3/17 0:00,11/1/17 0:00,9/1/18 0:00,FALSE,,A,N,N,N,,FALSE,,,3914,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=1360
104_14,104,Knoxville,9,Middlebrook,Knox,Woodview Terrace,,899 Woodview Lane,Knoxville,TN,37919,35.9427123,-84.040599,8656903227,140,123360,10.77,C+,B,Completed,,,,1/1/82 0:00,FALSE,,N,N,N,N,,,,98.6,792,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=14
104_140,104,Knoxville,4,Knoxville - West,Knox,"Social Grand Forest, The",Grand Forest Townhomes,1701 Forest Avenue,Knoxville,TN,37916,35.9606326,-83.9346964,8652236626,100,86960,2.5,C-,C-,Completed,,,,1/1/89 0:00,FALSE,,A,N,N,N,,,,,1578,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=140
104_142,104,Knoxville,2,Knoxville - East,Knox,Morningside Hills,,2040 Dandridge Avenue,Knoxville,TN,37915,35.971584,-83.894524,8656739780,100,61800,6.5,C-,C-,Completed,,,,1/1/68 0:00,FALSE,,N,N,N,N,,,,99,747,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=142
104_143,104,Knoxville,3,South Knoxville,Knox,Cedar Ridge,,6033 Sunbeam Lane,Knoxville,TN,37920,35.929793,-83.8712976,8655739117,121,99550,9.6,C+,C+,Completed,,,,1/1/75 0:00,FALSE,,N,N,N,N,,,,100,712,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=143
104_15,104,Knoxville,4,Knoxville - West,Knox,Mountain Brook,Prestwick Ridge,415 Prestwick Ridge Way,Knoxville,TN,37919,35.9510454,-83.972927,8655245200,136,133536,10.67,B-,C+,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,,,,95.6,1161,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=15
104_17,104,Knoxville,15,Oakridge,Anderson,British Woods,,301 Briarcliff Avenue,Oak Ridge,TN,37830,36.0188149,-84.225294,8654810840,130,133900,10,B,A-,Completed,,,,1/1/86 0:00,FALSE,,N,N,N,N,,,,99.2,1078,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=17
104_19,104,Knoxville,8,Northshore,Knox,"Everly, The",Windrush,519 Morrell Road,Knoxville,TN,37919,35.9210093,-84.0322964,8652916441,129,136150,8.69,B-,A-,Completed,,,,1/1/82 0:00,FALSE,,N,N,N,N,,,,99.2,1269,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=19
104_3,104,Knoxville,7,Seymour,Knox,Magnolia Square,,5310 White Blossom Way,Knoxville,TN,37918,35.9356994,-83.932652,8652812569,120,111900,7.18,B,B,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,,,,98.3,920,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=3
104_32,104,Knoxville,9,Middlebrook,Knox,Crestridge,,800 Longview Road,Knoxville,TN,37919,35.9470149,-83.9848547,8652171307,117,76245,9.06,C,C+,Completed,,,,1/1/63 0:00,FALSE,,N,N,N,N,,,,98.3,1340,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=32
104_407,104,Knoxville,9,Middlebrook,Knox,414 Flats,"414 Forest Park, Carlton Towers",414 North Forest Park Blvd,Knoxville,TN,37919,35.9435842,-83.9841002,8655841424,127,105080,1.51,C+,C+,Completed,,,,1/1/64 0:00,FALSE,,N,N,N,N,,,,97.6,1178,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=407
104_411,104,Knoxville,9,Middlebrook,Knox,Clear Springs,Tillery Ridge,1716 Merchant Drive,Knoxville,TN,37912,35.997978,-83.9872929,8656884673,109,85470,9.85,C,C+,Completed,,,,1/1/80 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=411
104_418,104,Knoxville,19,Loudon,Loudon,McGhee Square,,225 Kelly Lane,Lenoir City,TN,37771,35.8004755,-84.2644127,8659866955,110,98820,11.3,C-,C,Completed,,,,1/1/81 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=418
104_425,104,Knoxville,2,Knoxville - East,Knox,Golden Age Retirement Village,,1109 Beaman Lake Road,Knoxville,TN,37914,35.991128,-83.866677,8656373470,101,63400,20.2,C,C,Completed,,,,1/1/45 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=425
104_44,104,Knoxville,5,Corryton,Knox,"Views at Elm Grove, The",Black Oak,3801 Oak Valley Drive,Knoxville,TN,37918,36.061259,-83.923004,8656888442,128,119456,9.6,C+,B-,Completed,,,,1/1/79 0:00,FALSE,,N,N,N,N,,,,97.7,934,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=44
104_443,104,Knoxville,10,Karns,Knox,Kensington Forest,,455 Tammy Drive,Powell,TN,37849,36.052417,-84.005677,8659384200,135,104584,15.33,C+,B-,Completed,,,,1/1/82 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=443
104_452720,104,Knoxville,8,Northshore,Knox,"Reserve at Raintree, The",,651 Rain Forest Road,Knoxville,TN,37923,35.909304,-84.056523,8655394085,120,126000,15.32,B+,B,Completed,,9/30/19 0:00,5/21/20 0:00,11/2/20 0:00,FALSE,,N,N,N,N,,,,99.2,1346,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=452720
104_472,104,Knoxville,18,Maryville,Blount,Meadowood,,944 North Wright Road,Alcoa,TN,37701,35.7917275,-83.9634087,8659824802,100,86160,15,C-,C+,Completed,,,,1/1/79 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=472
104_479,104,Knoxville,18,Maryville,Blount,Atchley,,100 Atchley Apartment Road,Maryville,TN,37801,35.7564719,-83.9704593,8659820572,124,101508,15.15,C-,C+,Completed,,,,1/1/80 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=479
104_48,104,Knoxville,4,Knoxville - West,Knox,Pine Ridge,,4700 Schubert Road,Knoxville,TN,37912,36.0040965,-83.9683225,8656886991,125,101167,8,C-,C,Completed,,,,1/1/74 0:00,FALSE,,N,P,N,N,,,,,635,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=48
104_483,104,Knoxville,10,Karns,Knox,Autumn Landing,,6331 Pleasant Ridge Road NW,Knoxville,TN,37921,35.997357,-84.019415,8654031422,102,68980,14,C-,B-,Completed,,,,1/1/74 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=483
104_485,104,Knoxville,8,Northshore,Knox,Raintree,,600 Rain Forest Road,Knoxville,TN,37923,35.9119824,-84.0571507,8655394085,108,113364,14.03,B-,B,Completed,,,,1/1/80 0:00,FALSE,,N,N,N,N,,,,99.1,1006,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=485
104_498,104,Knoxville,9,Middlebrook,Knox,Willow Creek,,2300 Merchant Drive,Knoxville,TN,37912,35.9949749,-83.991961,8656883544,134,108034,17.6,C,C+,Completed,,,,1/1/74 0:00,FALSE,,N,N,N,N,,,,99.3,847,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=498
104_51,104,Knoxville,18,Maryville,Blount,Kingstown Colony,,747 Montvale Road,Maryville,TN,37803,35.7476408,-83.9704858,8659827627,102,93600,8.58,C+,B-,Completed,,,,1/1/74 0:00,FALSE,,N,N,N,N,,,,100,721,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=51
104_513,104,Knoxville,8,Northshore,Knox,Sequoyah Village,,3708 Keowee Avenue,Knoxville,TN,37919,35.9336041,-83.9638867,8655231617,134,118600,7.47,C+,B+,Completed,,,,1/1/30 0:00,FALSE,,N,N,N,N,,,,97,650,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=513
104_53,104,Knoxville,10,Karns,Knox,Candleridge Plaza,,3405 Harrow Gate Lane,Powell,TN,37849,36.024356,-84.052144,8659383394,100,61000,4,C,B,Completed,,,,1/1/76 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=53
104_557183,104,Knoxville,9,Middlebrook,Knox,"Flats at Pond Gap, The",,817 Hollywood Road,Knoxville,TN,37919,35.949125,-83.982467,8652120012,102,92226,5.72,B+,C+,Completed,1/29/20 0:00,2/5/20 0:00,2/15/21 0:00,4/8/21 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=557183
104_6,104,Knoxville,9,Middlebrook,Knox,Papermill Square,,3820 Papermill Square NW,Knoxville,TN,37909,35.9568193,-83.9764597,8655882139,140,84000,10.45,C+,C+,Completed,,,,1/1/82 0:00,FALSE,,N,N,N,N,,,,99.3,817,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=6
104_61,104,Knoxville,15,Oakridge,Anderson,McKenzie Acres,,100 Utica Circle,Oak Ridge,TN,37830,36.0032811,-84.2612899,8654823800,100,50900,10,C-,C+,Completed,,,,1/1/69 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=61
104_631779,104,Knoxville,4,Knoxville - West,Knox,Cassell Ridge,,1230 Cassell Valley Way,Knoxville,TN,37912,35.996621,-83.959533,8653572712,140,146993,18.91,C+,C,Completed,,,,1/1/05 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=631779
104_74,104,Knoxville,4,Knoxville - West,Knox,"Palmer, The","Gables, The",2100 Wilson Road,Knoxville,TN,37912,35.9852337,-83.9724603,8652916381,102,109000,7.9,B-,C,Completed,,,,1/1/83 0:00,FALSE,,N,N,N,N,,,,99,1091,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=74
104_75,104,Knoxville,18,Maryville,Blount,Maryville Towers,,210 McGhee Street,Maryville,TN,37801,35.755242,-83.973715,8659834958,118,53454,3.05,C-,B-,Completed,,,,1/1/76 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=75
104_861989,104,Knoxville,3,South Knoxville,Knox,City South,,2004 City Vista Way,Knoxville,TN,37920,35.957677,-83.908045,8654095681,118,77908,2.43,B,C+,Completed,4/24/19 0:00,2/26/20 0:00,2/23/21 0:00,7/4/21 0:00,FALSE,,N,N,N,N,,FALSE,,100,1411,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=861989
104_91,104,Knoxville,15,Oakridge,Anderson,Frank Callaghan Towers,,115 Fairbanks Road,Oak Ridge,TN,37830,36.0304375,-84.2255444,8654826098,110,61930,5.03,C,B,Completed,,,,1/1/79 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=104&PropertyID=91
116_104,116,New Orleans,10,River Ridge,Jefferson Parish,Cypress Creek,,2001 Cypress Creek Road,New Orleans,LA,70123,29.9658527,-90.2021203,5047336858,108,96532,2.63,B-,C+,Completed,,,,1/1/90 0:00,FALSE,,N,N,N,N,,,,92.6,1182,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=104
116_106,116,New Orleans,17,Terrytown,Jefferson Parish,Towne - Bridge Place,,1615 Carol Sue Avenue,Terrytown,LA,70056,29.9001422,-90.0409661,5043944095,132,106650,3.91,B-,C+,Completed,,,,1/1/83 0:00,FALSE,,N,N,N,N,,,,99.2,938,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=106
116_11,116,New Orleans,16,Algiers,Orleans Parish,"Banks, The",Garden Oaks,3300 Garden Oaks Drive,New Orleans,LA,70114,29.9216568,-90.0220247,5048678001,100,92614,3.74,C,C,Completed,,,,1/1/60 0:00,FALSE,,N,N,N,N,,,,94,892,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=11
116_111,116,New Orleans,16,Algiers,Orleans Parish,Gilmore Park,,1315 Southlawn Blvd,New Orleans,LA,70114,29.9414014,-90.0251658,5046556459,125,153808,10.16,C-,C+,Completed,,,,1/1/72 0:00,FALSE,,N,N,N,N,,,,92,1298,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=111
116_1116,116,New Orleans,3,Mid-City,Orleans Parish,St. Martin Manor,,1501 North Johnson Street,New Orleans,LA,70116,29.973985,-90.070676,5042273390,140,71425,2.15,C,C-,Completed,,,,1/1/1872 12:00:00 AM,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=1116
116_118,116,New Orleans,11,Metairie,Jefferson Parish,Frenchman's Creek,,4936 Zenith Street,Metairie,LA,70001,29.9954224,-90.1908666,5044558124,119,74647,2.62,C+,C+,Completed,,,,1/1/80 0:00,FALSE,,N,N,N,N,,,,89.9,971,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=118
116_123,116,New Orleans,10,River Ridge,Jefferson Parish,Shadows North and South,,557 Central Avenue,Jefferson,LA,70121,29.9616716,-90.171983,5047332317,107,60609,2.24,C+,C+,Completed,,,,1/1/60 0:00,FALSE,,N,N,N,N,,,,99.1,945,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=123
116_1285998,116,New Orleans,1,Central City-Garden District,Orleans Parish,3401 St. Charles Avenue,,3401 St. Charles Avenue,New Orleans,LA,70115,29.92848101,-90.09202802,,115,0,,,B-,Prospective,,,,,TRUE,"Includes 19,000 Square Feet of Retail",N,,N,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=1285998
116_1289558,116,New Orleans,34,St. James,St. James Parish,Sugar Hill Crossing,,10173 North Line Street,Saint James,LA,70086,30.0930152,-90.92904958,2252574409,100,108793,20,B-,B-,Completed,,,,1/1/12 0:00,FALSE,,N,P,N,N,,,TRUE,,1043,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=1289558
116_133,116,New Orleans,19,New Orleans East,Orleans Parish,Peace Lake Towers,,9025 Chef Menteur Hwy,New Orleans,LA,70127,30.01638,-89.9802179,5042410131,131,78600,2.06,C+,C,Completed,,,,1/1/81 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=133
116_146,116,New Orleans,38,Slidell,St. Tammany Parish,Canterbury House,,301 Spartan Drive,Slidell,LA,70458,30.2461436,-89.7909917,9856907447,120,127104,8.44,B+,C+,Completed,,,,1/1/09 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=146
116_148,116,New Orleans,17,Terrytown,Jefferson Parish,Alexas Gardens,,1801 Hector Street,Terrytown,LA,70056,29.9179104,-90.0352547,5043610233,112,61600,3.69,C,C+,Completed,,,,1/1/70 0:00,FALSE,,N,N,N,N,,,,96.4,625,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=148
116_15,116,New Orleans,19,New Orleans East,Orleans Parish,Magnolia Gardens,,6001 Downman Road,New Orleans,LA,70126,30.0192467,-90.0217627,5042468181,117,76200,2.88,C,C,Completed,,,,1/1/60 0:00,FALSE,,N,N,N,N,,,,94,778,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=15
116_150,116,New Orleans,11,Metairie,Jefferson Parish,Cascades,,2212 North Arnoult Road,Metairie,LA,70001,29.9942513,-90.16105,5048352998,120,81350,2.34,C+,C+,Completed,,,,1/1/75 0:00,FALSE,,N,N,N,N,,,,100,600,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=150
116_153,116,New Orleans,20,Venetian Isles,Orleans Parish,6000 Chef Menteur Highway,Chateau Lane,6000 Chef Menteur Hwy,New Orleans,LA,70126,30.008786,-90.018885,5045137676,100,72425,4.92,C-,C,Completed,,,,1/1/75 0:00,FALSE,,N,N,N,N,,,,80,723,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=153
116_161,116,New Orleans,11,Metairie,Jefferson Parish,Millstream,,3500 Division Street,Metairie,LA,70002,30.0066922,-90.1651666,5048889518,132,104258,3.86,C+,B+,Completed,,,,1/1/61 0:00,FALSE,,N,N,N,N,,,,100,1070,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=161
116_167,116,New Orleans,4,French Quarter,Orleans Parish,"Beacon at South Market, The",,1000 Girod Street,New Orleans,LA,70113,29.94789,-90.07533,5046032400,124,106477,0.69,A-,B-,Completed,1/1/14 0:00,12/15/14 0:00,2/19/16 0:00,4/25/16 0:00,TRUE,"Includes 20,000 Square Feet of Retail",N,N,N,N,,FALSE,,94.4,2276,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=167
116_171,116,New Orleans,17,Terrytown,Jefferson Parish,Aladdin Castle,,617 Whitney Avenue,Terrytown,LA,70056,29.9158505,-90.0422395,5043681200,104,70500,3,C,C+,Completed,,,,1/1/59 0:00,FALSE,,N,N,N,N,,,,59.6,833,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=171
116_173,116,New Orleans,9,Westwego,Jefferson Parish,Audubon Village,,1433 Utah Beach Drive,Westwego,LA,70094,29.9283358,-90.1636011,5044378660,135,104163,5.42,C,C,Completed,,,,1/1/70 0:00,FALSE,,N,N,N,N,,,,98.5,821,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=173
116_18,116,New Orleans,2,Uptown-Carrollton,Orleans Parish,Palmetto,,3980 Cambronne Street,New Orleans,LA,70118,29.9685757,-90.1122752,5044884204,124,83516,3.8,C,C,Completed,,,,1/1/02 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=18
116_195,116,New Orleans,4,French Quarter,Orleans Parish,Gravier Place,,837 Gravier Street,New Orleans,LA,70112,29.952624,-90.072123,5046795083,132,97394,0.3,A-,B,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,,TRUE,,96.2,1748,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=195
116_20,116,New Orleans,11,Metairie,Jefferson Parish,Boardwalk,,4025 West Napoleon Avenue,Metairie,LA,70001,29.993706,-90.172438,5044566849,113,71550,2.21,B-,C+,Completed,,,,1/1/85 0:00,FALSE,,N,N,N,N,,,,99.1,979,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=20
116_204,116,New Orleans,6,Gretna,Jefferson Parish,Lafayette Square,,2733 Gehring Drive,Gretna,LA,70053,29.8980672,-90.0467661,5043664291,106,104520,2.91,C-,C,Completed,,,,1/1/85 0:00,FALSE,,N,N,N,N,,,,96.2,848,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=204
116_206,116,New Orleans,11,Metairie,Jefferson Parish,Lake Villa,,1432 Lake Avenue,Metairie,LA,70005,30.0123363,-90.1238682,5048896866,104,41600,1.48,C,C+,Completed,,,,1/1/73 0:00,FALSE,,N,N,N,N,,,,99,700,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=206
116_212,116,New Orleans,7,Harvey,Jefferson Parish,Lapalco Court,,2300 Lapalco Blvd,Harvey,LA,70058,29.8735993,-90.0567947,5043680552,100,72400,4.25,C,C+,Completed,,,,1/1/79 0:00,FALSE,,N,N,N,N,,,,98,859,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=212
116_22,116,New Orleans,14,Bywater,Orleans Parish,Annunciation Inn,,1220 Spain Street,New Orleans,LA,70117,29.970073,-90.053692,5049440512,106,58406,1.63,C,C,Completed,,,,11/1/08 0:00,FALSE,,N,A,N,A,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=22
116_229,116,New Orleans,10,River Ridge,Jefferson Parish,Oak Creek,,2001 Oak Creek Road,River Ridge,LA,70123,29.9655187,-90.2043624,5047338244,132,115428,4.28,B-,C+,Completed,,,,1/1/81 0:00,FALSE,,N,N,N,N,,,,96.2,1228,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=229
116_23,116,New Orleans,11,Metairie,Jefferson Parish,Covington Square Apartment Homes,,4828 Zenith Street,Metairie,LA,70001,29.9952089,-90.1882775,5044554697,135,109800,2.69,C+,C,Completed,,,,1/1/76 0:00,FALSE,,N,N,N,N,,,,100,989,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=23
116_24,116,New Orleans,4,French Quarter,Orleans Parish,Marais,,1501 Canal Street,New Orleans,LA,70112,29.9578,-90.07522,5049440981,112,71778,0.32,C+,B-,Completed,,,,1/1/14 0:00,FALSE,,N,A,N,A,,TRUE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=24
116_2413,116,New Orleans,17,Terrytown,Jefferson Parish,"Pines, The",,112 Holmes Blvd,Gretna,LA,70056,29.9193158,-90.0327282,5043676222,143,113766,4.63,C,C+,Completed,,,,1/1/68 0:00,FALSE,,N,N,N,N,,FALSE,,95.8,925,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=2413
116_2415,116,New Orleans,6,Gretna,Jefferson Parish,Shady Oaks,,1111 Stephens Street,Gretna,LA,70053,29.916027,-90.0455601,5043686818,128,95800,1.14,C,C,Completed,,,,1/1/65 0:00,FALSE,,N,N,N,N,,,,96.1,758,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=2415
116_25,116,New Orleans,1,Central City-Garden District,Orleans Parish,Redemptorist,,2050 Constance Street,New Orleans,LA,70130,29.9297004,-90.0746322,5045282314,107,55080,1.08,C,C+,Completed,,,,1/1/09 0:00,FALSE,,N,A,N,A,,TRUE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=25
116_250,116,New Orleans,11,Metairie,Jefferson Parish,Premises,,3401 Edenborn Avenue,Metairie,LA,70002,30.011527,-90.161582,5044553308,101,51949,1.93,B-,B,Completed,,,,1/1/72 0:00,FALSE,,N,N,N,N,,,,97,968,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=250
116_258,116,New Orleans,3,Mid-City,Orleans Parish,Sacred Heart,,3222 Canal Street,New Orleans,LA,70119,29.9687395,-90.0922639,5048211786,109,69090,2.26,C+,C-,Completed,,,,1/1/13 0:00,FALSE,,N,A,N,N,,TRUE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=258
116_263,116,New Orleans,8,Marrero,Jefferson Parish,St. Bakhita,,6305 4th Street,Marrero,LA,70072,29.8989866,-90.1146051,5043473121,116,131830,10.91,B-,C,Completed,,,,1/1/08 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=263
116_268,116,New Orleans,11,Metairie,Jefferson Parish,"Terraces at Metairie II, The",,2600 Houma Blvd,Metairie,LA,70001,29.9977605,-90.1786166,5044556058,122,81536,2.24,C+,C,Completed,,,,1/1/74 0:00,FALSE,,N,N,N,N,,,,91,1180,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=268
116_269,116,New Orleans,11,Metairie,Jefferson Parish,"Terraces at Metairie, The",,3913 North I-10 Service Road West,Metairie,LA,70002,29.998851,-90.172556,5044551966,125,80064,2.07,C+,C,Completed,,,,1/1/80 0:00,FALSE,,N,N,N,N,,,,92.8,1279,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=269
116_2725,116,New Orleans,15,Lower Ninth Ward,Orleans Parish,Holy Cross,,4950 Dauphine Street,New Orleans,LA,70117,29.959626,-90.024408,,123,0,,,C,Prospective,,,,,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=2725
116_276,116,New Orleans,35,Hammond,Tangipahoa Parish,Windrush Trace,,414 Windrush Drive,Hammond,LA,70403,30.4851513,-90.4793936,9853456468,120,93800,7.44,C,C,Completed,,,,1/1/95 0:00,FALSE,,N,N,N,N,,,,95.8,689,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=276
116_277,116,New Orleans,3,Mid-City,Orleans Parish,Faubourg Lafitte Senior,,700 North Galvez Street,New Orleans,LA,70119,29.966777,-90.077703,5045184799,100,60420,1.52,C+,D,Completed,1/1/14 0:00,2/5/15 0:00,1/1/17 0:00,2/15/17 0:00,FALSE,,N,A,N,A,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=277
116_285,116,New Orleans,3,Mid-City,Orleans Parish,Fountainbleau,,4002 South Carrollton Avenue,New Orleans,LA,70119,29.967696,-90.106251,5044832855,100,61814,5.9,C,C,Completed,,,,1/1/93 0:00,FALSE,,N,N,N,N,,,,95,916,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=285
116_292,116,New Orleans,35,Hammond,Tangipahoa Parish,College Town,,2200 North Morrison Blvd,Hammond,LA,70401,30.5217985,-90.4822167,9853451605,104,84544,4.86,C,C+,Completed,,,,1/1/76 0:00,FALSE,,N,N,N,N,,,,89.4,722,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=292
116_293,116,New Orleans,8,Marrero,Jefferson Parish,Cypress Place,Concordia,1500 Westwood Drive,Marrero,LA,70072,29.8830965,-90.1268629,5043487998,132,113900,8,C,C,Completed,,,,1/1/85 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=293
